cafe_name,점수_심미성,리뷰수_심미성,점수_개방성,리뷰수_개방성,점수_감각적 경험,리뷰수_감각적 경험,점수_접근성,리뷰수_접근성,점수_쾌적성,리뷰수_쾌적성,점수_활동성,리뷰수_활동성,점수_상호작용성,리뷰수_상호작용성,점수_상징성,리뷰수_상징성,점수_기억 및 선호,리뷰수_기억 및 선호,점수_지역 정체성,리뷰수_지역 정체성,점수_심미성_calc,리뷰수_심미성_calc,점수_개방성_calc,리뷰수_개방성_calc,점수_감각적 경험_calc,리뷰수_감각적 경험_calc,점수_접근성_calc,리뷰수_접근성_calc,점수_쾌적성_calc,리뷰수_쾌적성_calc,점수_활동성_calc,리뷰수_활동성_calc,점수_상호작용성_calc,리뷰수_상호작용성_calc,점수_상징성_calc,리뷰수_상징성_calc,점수_기억 및 선호_calc,리뷰수_기억 및 선호_calc,점수_지역 정체성_calc,리뷰수_지역 정체성_calc,Wi_심미성,Wi_개방성,Wi_감각적 경험,Wi_접근성,Wi_쾌적성,Wi_활동성,Wi_상호작용성,Wi_상징성,Wi_기억 및 선호,Wi_지역 정체성,종합_장소성_점수_Mu,요인_점수_표준편차_Sigma,강점_요인(+df+),약점_요인(-df-),Final_PlaceScore_Summary
라임과자점 은평구 불광1동,0.9883038252592088,4,0.9864170948664348,3,0.9538761253158252,12,0.9943389296531676,1,0.994159370660782,4,0.7469820082187653,2,0.5,0,0.9824561774730682,2,0.987695038318634,7,0.9941112995147704,2,0.9883038252592088,4,0.9864170948664348,3,0.9538761253158252,12,0.9943389296531676,1,0.994159370660782,4,0.7469820082187653,2,0.5,0,0.9824561774730682,2,0.987695038318634,7,0.9941112995147704,2,0.1081081081081081,0.081081081081081,0.3243243243243243,0.027027027027027,0.1081081081081081,0.054054054054054,0.0,0.054054054054054,0.1891891891891892,0.054054054054054,0.9646194794693508,0.1552571121400078,,활동성,"[0.965 ± 0.155, +0, -1]"
란성엔제리너스커피롯데영등포역사점 영등포구 영등포본동,0.5,0,0.5,0,0.9943331480026244,1,0.8397061427434286,3,0.6004801094532013,2,0.5,0,0.5,0,0.5,0,0.5017772912979126,2,0.5,0,0.5,0,0.5,0,0.9943331480026244,1,0.8397061427434286,3,0.6004801094532013,2,0.5,0,0.5,0,0.5,0,0.5017772912979126,2,0.5,0,0.0,0.0,0.125,0.375,0.25,0.0,0.0,0.0,0.25,0.0,0.7147457972168922,0.1679880312227731,"감각적 경험, 접근성","쾌적성, 기억 및 선호","[0.715 ± 0.168, +2, -2]"
랑구푸드 구로구 오류1동,0.5,0,0.5,0,0.5,0,0.9890067875385284,2,0.980996072292328,2,0.9910502433776855,1,0.5,0,0.5,0,0.7711308598518372,2,0.5,0,0.5,0,0.5,0,0.5,0,0.9890067875385284,2,0.980996072292328,2,0.9910502433776855,1,0.5,0,0.5,0,0.7711308598518372,2,0.5,0,0.0,0.0,0.0,0.2857142857142857,0.2857142857142857,0.1428571428571428,0.0,0.0,0.2857142857142857,0.0,0.924759668963296,0.2202455484944752,"접근성, 쾌적성, 활동성",기억 및 선호,"[0.925 ± 0.220, +3, -1]"
랑데자뷰NC 구로구 구로5동,0.993584930896759,1,0.993577390909195,2,0.993584930896759,1,0.9935698509216307,1,0.993577390909195,2,0.993577390909195,2,0.9935698509216307,1,0.5,0,0.9934621453285216,3,0.5,0,0.993584930896759,1,0.993577390909195,2,0.993584930896759,1,0.9935698509216307,1,0.993577390909195,2,0.993577390909195,2,0.9935698509216307,1,0.5,0,0.9934621453285216,3,0.5,0,0.0769230769230769,0.1538461538461538,0.0769230769230769,0.0769230769230769,0.1538461538461538,0.1538461538461538,0.0769230769230769,0.0,0.2307692307692307,0.0,0.9935507957751936,0.1974251970854661,,,"[0.994 ± 0.197, +0, -0]"
랑데자뷰왕십리역점 성동구 행당1동,0.5,0,0.5,0,0.5,0,0.5,0,0.5,0,0.5,0,0.5,0,0.5,0,0.5,0,0.5,0,0.5,0,0.5,0,0.5,0,0.5,0,0.5,0,0.5,0,0.5,0,0.5,0,0.5,0,0.5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,"[0.000 ± 0.000, +0, -0]"
래피소드커피 중구 소공동,0.9907483160495758,6,0.9941443800926208,3,0.9703509541573349,9,0.6008009314537048,2,0.9941065385937692,4,0.9944000840187072,3,0.9931394457817078,1,0.9944997827212017,3,0.9927732745806376,8,0.9938857793807984,5,0.9907483160495758,6,0.9941443800926208,3,0.9703509541573349,9,0.6008009314537048,2,0.9941065385937692,4,0.9944000840187072,3,0.9931394457817078,1,0.9944997827212017,3,0.9927732745806376,8,0.9938857793807984,5,0.1363636363636363,0.0681818181818181,0.2045454545454545,0.0454545454545454,0.0909090909090909,0.0681818181818181,0.0227272727272727,0.0681818181818181,0.1818181818181818,0.1136363636363636,0.9706719041096442,0.1172353544586128,,접근성,"[0.971 ± 0.117, +0, -1]"
랠리쉬커피 성북구 동선동,0.5,0,0.5,0,0.5,0,0.5,0,0.5,0,0.5,0,0.5,0,0.5,0,0.5,0,0.5,0,0.5,0,0.5,0,0.5,0,0.5,0,0.5,0,0.5,0,0.5,0,0.5,0,0.5,0,0.5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,"[0.000 ± 0.000, +0, -0]"
랩트 서대문구 연희동,0.9946448802947998,1,0.9937019745508828,3,0.9910831583870782,3,0.9930393546819688,2,0.99327951669693,2,0.9930815696716307,2,0.9914800524711608,2,0.9945787191390992,1,0.9935175478458405,2,0.9930459260940552,2,0.9946448802947998,1,0.9937019745508828,3,0.9910831583870782,3,0.9930393546819688,2,0.99327951669693,2,0.9930815696716307,2,0.9914800524711608,2,0.9945787191390992,1,0.9935175478458405,2,0.9930459260940552,2,0.05,0.15,0.15,0.1,0.1,0.1,0.1,0.05,0.1,0.1,0.9929233466585476,0.0010872230276417,,,"[0.993 ± 0.001, +0, -0]"
랭스영카페앤펍 강남구 역삼1동,0.5,0,0.5,0,0.5,0,0.9579373002052308,2,0.5,0,0.921856164932251,1,0.921856164932251,1,0.5,0,0.5,0,0.5,0,0.5,0,0.5,0,0.5,0,0.9579373002052308,2,0.5,0,0.921856164932251,1,0.921856164932251,1,0.5,0,0.5,0,0.5,0,0.0,0.0,0.0,0.5,0.0,0.25,0.25,0.0,0.0,0.0,0.9398967325687408,0.1990483968174276,,,"[0.940 ± 0.199, +0, -0]"
러슬 광진구 구의2동,0.8339353402455648,9,0.9578348006166164,28,0.9269027601588856,22,0.8080026438603034,13,0.9509233484665552,28,0.9290953406265804,7,0.992662876844406,2,0.5,0,0.9599561696251232,20,0.9931737631559372,4,0.8339353402455648,9,0.9578348006166164,28,0.9269027601588856,22,0.8080026438603034,13,0.9509233484665552,28,0.9290953406265804,7,0.992662876844406,2,0.5,0,0.9599561696251232,20,0.9931737631559372,4,0.0676691729323308,0.2105263157894736,0.1654135338345864,0.0977443609022556,0.2105263157894736,0.0526315789473684,0.0150375939849624,0.0,0.150375939849624,0.0300751879699248,0.9286267136347324,0.1410754747176723,"상호작용성, 지역 정체성","심미성, 접근성","[0.929 ± 0.141, +2, -2]"
러츠커피숍 성북구 길음2동,0.5,0,0.5,0,0.5,0,0.5,0,0.5,0,0.5,0,0.5,0,0.5,0,0.5,0,0.5,0,0.5,0,0.5,0,0.5,0,0.5,0,0.5,0,0.5,0,0.5,0,0.5,0,0.5,0,0.5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,"[0.000 ± 0.000, +0, -0]"
런치백 동대문구 신설동,0.9946467280387878,1,0.9946467280387878,1,0.9946467280387878,1,0.5,0,0.9946467280387878,1,0.5,0,0.5,0,0.5,0,0.9946467280387878,1,0.6008495688438416,1,0.9946467280387878,1,0.9946467280387878,1,0.9946467280387878,1,0.5,0,0.9946467280387878,1,0.5,0,0.5,0,0.5,0,0.9946467280387878,1,0.6008495688438416,1,0.1666666666666666,0.1666666666666666,0.1666666666666666,0.0,0.1666666666666666,0.0,0.0,0.0,0.1666666666666666,0.1666666666666666,0.9290138681729632,0.2389470917647581,"심미성, 개방성, 감각적 경험, 쾌적성, 기억 및 선호",지역 정체성,"[0.929 ± 0.239, +5, -1]"
레드콜리 관악구 중앙동,0.9153870471886226,7,0.7105228766089394,21,0.8943581311475662,14,0.6983018596967061,15,0.6916321449809605,24,0.7386291190333989,23,0.6440027554829916,6,0.5188334882259369,1,0.9533024143289636,9,0.822007824977239,3,0.9153870471886226,7,0.7105228766089394,21,0.8943581311475662,14,0.6983018596967061,15,0.6916321449809605,24,0.7386291190333989,23,0.6440027554829916,6,0.5188334882259369,1,0.9533024143289636,9,0.822007824977239,3,0.056910569105691,0.1707317073170731,0.1138211382113821,0.1219512195121951,0.1951219512195122,0.1869918699186991,0.048780487804878,0.008130081300813,0.073170731707317,0.024390243902439,0.7588655927882284,0.1289935072008144,"심미성, 감각적 경험, 기억 및 선호, 지역 정체성","접근성, 쾌적성, 상호작용성, 상징성","[0.759 ± 0.129, +4, -4]"
레브두 송파구 송파1동,0.9599628150463104,4,0.9629644602537156,4,0.98476185968944,7,0.9917825063069662,3,0.9630407392978668,4,0.9924398213624954,4,0.5,0,0.9899193048477172,1,0.9722515662511187,5,0.9943283994992574,3,0.9599628150463104,4,0.9629644602537156,4,0.98476185968944,7,0.9917825063069662,3,0.9630407392978668,4,0.9924398213624954,4,0.5,0,0.9899193048477172,1,0.9722515662511187,5,0.9943283994992574,3,0.1142857142857142,0.1142857142857142,0.2,0.0857142857142857,0.1142857142857142,0.1142857142857142,0.0,0.0285714285714285,0.1428571428571428,0.0857142857142857,0.9776135490054176,0.1442883690172355,,,"[0.978 ± 0.144, +0, -0]"
레비티커스커피 강남구 신사동,0.5,0,0.5,0,0.9935276620090008,8,0.9936821460723876,1,0.994481921195984,1,0.5,1,0.994481921195984,1,0.5,0,0.993086963891983,1,0.5,0,0.5,0,0.5,0,0.9935276620090008,8,0.9936821460723876,1,0.994481921195984,1,0.5,1,0.994481921195984,1,0.5,0,0.993086963891983,1,0.5,0,0.0,0.0,0.6153846153846154,0.0769230769230769,0.0769230769230769,0.0769230769230769,0.0769230769230769,0.0,0.0769230769230769,0.0,0.955688788340642,0.2469263677885931,,활동성,"[0.956 ± 0.247, +0, -1]"
레이더 성동구 성수2가3동,0.9372347169800808,19,0.8833393323070863,17,0.8443550001829863,32,0.7765503625075022,9,0.9245291535059612,25,0.7999276461308462,19,0.8964276711146036,3,0.8845130337609185,9,0.9288489367398952,24,0.808264747262001,12,0.9372347169800808,19,0.8833393323070863,17,0.8443550001829863,32,0.7765503625075022,9,0.9245291535059612,25,0.7999276461308462,19,0.8964276711146036,3,0.8845130337609185,9,0.9288489367398952,24,0.808264747262001,12,0.1124260355029585,0.1005917159763313,0.1893491124260355,0.0532544378698224,0.1479289940828402,0.1124260355029585,0.0177514792899408,0.0532544378698224,0.1420118343195266,0.0710059171597633,0.87447246994375,0.0548911356450127,"심미성, 쾌적성, 기억 및 선호","접근성, 활동성, 지역 정체성","[0.874 ± 0.055, +3, -3]"
레이브릭스 강남구 신사동,0.8580283343791961,30,0.799162917666965,27,0.7276201135870339,69,0.653357082605362,10,0.8238707219853121,34,0.5649650345245997,18,0.2377962980951581,7,0.7778649628162384,10,0.8530328922801548,45,0.7786428999333155,21,0.8580283343791961,30,0.799162917666965,27,0.7276201135870339,69,0.653357082605362,10,0.8238707219853121,34,0.5649650345245997,18,0.2377962980951581,7,0.7778649628162384,10,0.8530328922801548,45,0.7786428999333155,21,0.1107011070110701,0.0996309963099631,0.2546125461254612,0.03690036900369,0.1254612546125461,0.066420664206642,0.025830258302583,0.03690036900369,0.1660516605166051,0.077490774907749,0.761696632497865,0.1789048330389324,"심미성, 쾌적성, 기억 및 선호","접근성, 활동성, 상호작용성","[0.762 ± 0.179, +3, -3]"
레이어비 마포구 성산2동,0.9927074511845908,3,0.9920686185359956,2,0.9924620191256204,3,0.9944317936897278,1,0.9920686185359956,2,0.9927074511845908,3,0.993985116481781,1,0.5,0,0.992832640806834,3,0.5,0,0.9927074511845908,3,0.9920686185359956,2,0.9924620191256204,3,0.9944317936897278,1,0.9920686185359956,2,0.9927074511845908,3,0.993985116481781,1,0.5,0,0.992832640806834,3,0.5,0,0.1666666666666666,0.1111111111111111,0.1666666666666666,0.0555555555555555,0.1111111111111111,0.1666666666666666,0.0555555555555555,0.0,0.1666666666666666,0.0,0.992712226178911,0.1971644981589212,,,"[0.993 ± 0.197, +0, -0]"
레종데트르 용산구 한남동,0.9927496910095216,1,0.9927496910095216,1,0.8291169206301371,3,0.9938123226165771,1,0.5,0,0.5,0,0.5,0,0.9927496910095216,1,0.7462356239557266,4,0.9927496910095216,1,0.9927496910095216,1,0.9927496910095216,1,0.8291169206301371,3,0.9938123226165771,1,0.5,0,0.5,0,0.5,0,0.9927496910095216,1,0.7462356239557266,4,0.9927496910095216,1,0.0833333333333333,0.0833333333333333,0.25,0.0833333333333333,0.0,0.0,0.0,0.0833333333333333,0.3333333333333333,0.0833333333333333,0.8697586953639983,0.2144178354069608,"심미성, 개방성, 접근성, 상징성, 지역 정체성",기억 및 선호,"[0.870 ± 0.214, +5, -1]"
로그 구로구 구로3동,0.9877406060695648,2,0.9877406060695648,2,0.9472089233723554,11,0.9881691932678224,1,0.9895873963832856,4,0.9884124994277954,2,0.5,0,0.5,0,0.9924410581588744,7,0.9881691932678224,1,0.9877406060695648,2,0.9877406060695648,2,0.9472089233723554,11,0.9881691932678224,1,0.9895873963832856,4,0.9884124994277954,2,0.5,0,0.5,0,0.9924410581588744,7,0.9881691932678224,1,0.0666666666666666,0.0666666666666666,0.3666666666666666,0.0333333333333333,0.1333333333333333,0.0666666666666666,0.0,0.0,0.2333333333333333,0.0333333333333333,0.9742953653136888,0.1938704007181333,,,"[0.974 ± 0.194, +0, -0]"
로로옴 도봉구 도봉2동,0.9914217591285706,7,0.8805383879404801,13,0.9104375392198564,12,0.8906017286436898,7,0.9213173925876618,10,0.7084546536207199,6,0.747459888458252,1,0.9893298546473184,3,0.8718548557824559,12,0.9900728583335876,5,0.9914217591285706,7,0.8805383879404801,13,0.9104375392198564,12,0.8906017286436898,7,0.9213173925876618,10,0.7084546536207199,6,0.747459888458252,1,0.9893298546473184,3,0.8718548557824559,12,0.9900728583335876,5,0.0921052631578947,0.1710526315789473,0.1578947368421052,0.0921052631578947,0.131578947368421,0.0789473684210526,0.0131578947368421,0.0394736842105263,0.1578947368421052,0.0657894736842105,0.8965577340701169,0.0923369629418344,"심미성, 상징성, 지역 정체성","활동성, 상호작용성","[0.897 ± 0.092, +3, -2]"
로모커피 은평구 응암3동,0.5,0,0.5,0,0.5,0,0.5,0,0.5,0,0.5,0,0.5,0,0.5,0,0.5,0,0.5,0,0.5,0,0.5,0,0.5,0,0.5,0,0.5,0,0.5,0,0.5,0,0.5,0,0.5,0,0.5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,"[0.000 ± 0.000, +0, -0]"
로브스 동대문구 전농1동,0.5,0,0.5,0,0.5,0,0.5,0,0.5,0,0.5,0,0.5,0,0.5,0,0.5,0,0.5,0,0.5,0,0.5,0,0.5,0,0.5,0,0.5,0,0.5,0,0.5,0,0.5,0,0.5,0,0.5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,"[0.000 ± 0.000, +0, -0]"
로스팅데이 구로구 신도림동,0.5,0,0.5,0,0.664214551448822,3,0.6070013642311096,2,0.8540376573801041,4,0.3599822521209717,2,0.2199645042419433,1,0.5,0,0.5,0,0.5,0,0.5,0,0.5,0,0.664214551448822,3,0.6070013642311096,2,0.8540376573801041,4,0.3599822521209717,2,0.2199645042419433,1,0.5,0,0.5,0,0.5,0,0.0,0.0,0.25,0.1666666666666666,0.3333333333333333,0.1666666666666666,0.0833333333333333,0.0,0.0,0.0,0.6302271684010823,0.1604906554239515,쾌적성,"활동성, 상호작용성","[0.630 ± 0.160, +1, -2]"
로아코커피 마포구 공덕동,0.9946320056915284,1,0.5,0,0.9946320056915284,1,0.5,0,0.9946320056915284,1,0.5,0,0.5,0,0.5,0,0.9946320056915284,1,0.5,0,0.9946320056915284,1,0.5,0,0.9946320056915284,1,0.5,0,0.9946320056915284,1,0.5,0,0.5,0,0.5,0,0.9946320056915284,1,0.5,0,0.25,0.0,0.25,0.0,0.25,0.0,0.0,0.0,0.25,0.0,0.9946320056915284,0.2423192048787338,,,"[0.995 ± 0.242, +0, -0]"
로얄마카롱 강남구 역삼1동,0.7273953358332316,3,0.781161367893219,4,0.8615712672472,12,0.7944083958864212,4,0.972359279791514,3,0.5638165672620138,3,0.5,0,0.9811483025550842,1,0.8903700895607471,8,0.594357967376709,2,0.7273953358332316,3,0.781161367893219,4,0.8615712672472,12,0.7944083958864212,4,0.972359279791514,3,0.5638165672620138,3,0.5,0,0.9811483025550842,1,0.8903700895607471,8,0.594357967376709,2,0.075,0.1,0.3,0.1,0.075,0.075,0.0,0.025,0.2,0.05,0.818116819113493,0.1603411181776123,"쾌적성, 상징성, 기억 및 선호","심미성, 활동성, 지역 정체성","[0.818 ± 0.160, +3, -3]"
로이즈커피 서초구 양재2동,0.5,0,0.5,0,0.9773287177085876,1,0.5,0,0.5,0,0.5,0,0.5,0,0.5,0,0.5,0,0.5,0,0.5,0,0.5,0,0.9773287177085876,1,0.5,0,0.5,0,0.5,0,0.5,0,0.5,0,0.5,0,0.5,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9773287177085876,0.1431986153125763,,,"[0.977 ± 0.143, +0, -0]"
로진 동작구 상도3동,0.5,0,0.5,0,0.5,0,0.5,0,0.5,0,0.5,0,0.5,0,0.5,0,0.5,0,0.5,0,0.5,0,0.5,0,0.5,0,0.5,0,0.5,0,0.5,0,0.5,0,0.5,0,0.5,0,0.5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,"[0.000 ± 0.000, +0, -0]"
로칼커피 용산구 남영동,0.5,0,0.9944615960121156,1,0.9922395884990692,5,0.9894780516624452,2,0.9941671192646028,2,0.5,0,0.5,0,0.5,0,0.9944501519203186,3,0.5,0,0.5,0,0.9944615960121156,1,0.9922395884990692,5,0.9894780516624452,2,0.9941671192646028,2,0.5,0,0.5,0,0.5,0,0.9944501519203186,3,0.5,0,0.0,0.0769230769230769,0.3846153846153846,0.1538461538461538,0.1538461538461538,0.0,0.0,0.0,0.2307692307692307,0.0,0.9927923335478857,0.2464834188547894,,,"[0.993 ± 0.246, +0, -0]"
로커피 양천구 신월1동,0.5,0,0.5,0,0.9905052681763966,2,0.9772701263427734,1,0.5,0,0.2799957394599914,2,0.5,0,0.5,0,0.9922201368543836,3,0.9772701263427734,1,0.5,0,0.5,0,0.9905052681763966,2,0.9772701263427734,1,0.5,0,0.2799957394599914,2,0.5,0,0.5,0,0.9922201368543836,3,0.9772701263427734,1,0.0,0.0,0.2222222222222222,0.1111111111111111,0.0,0.2222222222222222,0.0,0.0,0.3333333333333333,0.1111111111111111,0.8302447420579415,0.2630499633652893,"감각적 경험, 접근성, 기억 및 선호, 지역 정체성",활동성,"[0.830 ± 0.263, +4, -1]"
로프커피 광진구 군자동,0.9931029081344604,7,0.8531544452363794,11,0.8988364418347677,27,0.7061443209648133,10,0.8663343543356116,11,0.7941290855407714,10,0.9469980597496032,1,0.9943894743919371,2,0.9247067095711828,16,0.9942586421966552,3,0.9931029081344604,7,0.8531544452363794,11,0.8988364418347677,27,0.7061443209648133,10,0.8663343543356116,11,0.7941290855407714,10,0.9469980597496032,1,0.9943894743919371,2,0.9247067095711828,16,0.9942586421966552,3,0.0714285714285714,0.1122448979591836,0.2755102040816326,0.1020408163265306,0.1122448979591836,0.1020408163265306,0.010204081632653,0.0204081632653061,0.1632653061224489,0.0306122448979591,0.8760334228070414,0.0901783067560059,"심미성, 상호작용성, 상징성, 지역 정체성","접근성, 활동성","[0.876 ± 0.090, +4, -2]"
롤링빈스 서초구 방배4동,0.5,0,0.5,0,0.9699251651763916,4,0.5,0,0.9940548539161682,1,0.5,0,0.5,0,0.5,0,0.5,0,0.5,0,0.5,0,0.5,0,0.9699251651763916,4,0.5,0,0.9940548539161682,1,0.5,0,0.5,0,0.5,0,0.5,0,0.5,0,0.0,0.0,0.8,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.974751102924347,0.192871488775095,,,"[0.975 ± 0.193, +0, -0]"
롤링핀 광진구 구의2동,0.4405414462089538,2,0.8586510419845581,1,0.8586510419845581,1,0.7225194573402405,1,0.9947826266288756,1,0.9947826266288756,1,0.5,0,0.8586510419845581,1,0.9947826266288756,1,0.8586510419845581,1,0.4405414462089538,2,0.8586510419845581,1,0.8586510419845581,1,0.7225194573402405,1,0.9947826266288756,1,0.9947826266288756,1,0.5,0,0.8586510419845581,1,0.9947826266288756,1,0.8586510419845581,1,0.2,0.1,0.1,0.1,0.1,0.1,0.0,0.1,0.1,0.1,0.8022554397583009,0.1876490521633196,"개방성, 감각적 경험, 쾌적성, 활동성, 상징성, 기억 및 선호, 지역 정체성","심미성, 접근성","[0.802 ± 0.188, +7, -2]"
롤앤번베이커리 성동구 성수1가1동,0.9939342811703682,4,0.9942429661750792,1,0.9926418151174272,7,0.9928865134716034,2,0.5,0,0.5,0,0.9937235713005066,1,0.5,0,0.9943377342489031,3,0.9942429661750792,1,0.9939342811703682,4,0.9942429661750792,1,0.9926418151174272,7,0.9928865134716034,2,0.5,0,0.5,0,0.9937235713005066,1,0.5,0,0.9943377342489031,3,0.9942429661750792,1,0.2105263157894736,0.0526315789473684,0.3684210526315789,0.1052631578947368,0.0,0.0,0.0526315789473684,0.0,0.1578947368421052,0.0526315789473684,0.9934329244128444,0.2262495790394417,,,"[0.993 ± 0.226, +0, -0]"
롱맥 도봉구 도봉2동,0.5,0,0.5,0,0.5,0,0.5,0,0.5,0,0.5,0,0.5,0,0.5,0,0.5,0,0.5,0,0.5,0,0.5,0,0.5,0,0.5,0,0.5,0,0.5,0,0.5,0,0.5,0,0.5,0,0.5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,"[0.000 ± 0.000, +0, -0]"
루다커피 강남구 논현2동,0.5,0,0.5,0,0.9847090244293212,1,0.9847090244293212,1,0.9847090244293212,1,0.5,0,0.5,0,0.5,0,0.9847090244293212,1,0.5,0,0.5,0,0.5,0,0.9847090244293212,1,0.9847090244293212,1,0.9847090244293212,1,0.5,0,0.5,0,0.5,0,0.9847090244293212,1,0.5,0,0.0,0.0,0.25,0.25,0.25,0.0,0.0,0.0,0.25,0.0,0.9847090244293212,0.2374579567148126,,,"[0.985 ± 0.237, +0, -0]"
루바토 관악구 중앙동,0.5,0,0.5,0,0.7149247527122498,1,0.5,0,0.9948161244392396,1,0.9948161244392396,1,0.5,0,0.5,0,0.9948161244392396,1,0.5,0,0.5,0,0.5,0,0.7149247527122498,1,0.5,0,0.9948161244392396,1,0.9948161244392396,1,0.5,0,0.5,0,0.9948161244392396,1,0.5,0,0.0,0.0,0.25,0.0,0.25,0.25,0.0,0.0,0.25,0.0,0.924843281507492,0.221796018493647,"쾌적성, 활동성, 기억 및 선호",감각적 경험,"[0.925 ± 0.222, +3, -1]"
루브레드 강서구 등촌1동,0.7294233664870262,4,0.8417756302016122,7,0.980425950553682,9,0.8454740531742573,16,0.7818387031555176,5,0.6561235189437866,9,0.9946978092193604,1,0.5054751336574554,2,0.8805571286766618,9,0.9926630109548568,4,0.7294233664870262,4,0.8417756302016122,7,0.980425950553682,9,0.8454740531742573,16,0.7818387031555176,5,0.6561235189437866,9,0.9946978092193604,1,0.5054751336574554,2,0.8805571286766618,9,0.9926630109548568,4,0.0606060606060606,0.106060606060606,0.1363636363636363,0.2424242424242424,0.0757575757575757,0.1363636363636363,0.0151515151515151,0.0303030303030303,0.1363636363636363,0.0606060606060606,0.8314721325431208,0.1504304666540898,"감각적 경험, 상호작용성, 지역 정체성","심미성, 활동성, 상징성","[0.831 ± 0.150, +3, -3]"
루비의정원 서대문구 홍제3동,0.9938998222351074,1,0.5,0,0.9938998222351074,1,0.5,0,0.5,0,0.5,0,0.5,0,0.5,0,0.5,0,0.5,0,0.9938998222351074,1,0.5,0,0.9938998222351074,1,0.5,0,0.5,0,0.5,0,0.5,0,0.5,0,0.5,0,0.5,0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9938998222351074,0.1975599288940429,,,"[0.994 ± 0.198, +0, -0]"
루이제빵소 양천구 신월5동,0.5,0,0.5,0,0.5,0,0.5,0,0.5,0,0.5,0,0.5,0,0.5,0,0.5,0,0.5,0,0.5,0,0.5,0,0.5,0,0.5,0,0.5,0,0.5,0,0.5,0,0.5,0,0.5,0,0.5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,"[0.000 ± 0.000, +0, -0]"
루치펠 마포구 연남동,0.9943694770336152,2,0.5,0,0.9947302341461182,1,0.5,0,0.9943694770336152,2,0.5,1,0.9946349859237672,1,0.5,0,0.9945517579714456,1,0.5,0,0.9943694770336152,2,0.5,0,0.9947302341461182,1,0.5,0,0.9943694770336152,2,0.5,1,0.9946349859237672,1,0.5,0,0.9945517579714456,1,0.5,0,0.25,0.0,0.125,0.0,0.25,0.125,0.125,0.0,0.125,0.0,0.932674360771974,0.2472656140623964,"심미성, 감각적 경험, 쾌적성, 상호작용성, 기억 및 선호",활동성,"[0.933 ± 0.247, +5, -1]"
루틴 강동구 암사1동,0.993443250656128,1,0.007286250591278,1,0.6905993223190308,3,0.9928637146949768,3,0.007286250591278,1,0.5,0,0.5,0,0.5,0,0.7667010426521301,4,0.0202966332435607,1,0.993443250656128,1,0.007286250591278,1,0.6905993223190308,3,0.9928637146949768,3,0.007286250591278,1,0.5,0,0.5,0,0.5,0,0.7667010426521301,4,0.0202966332435607,1,0.0714285714285714,0.0714285714285714,0.2142857142857142,0.2142857142857142,0.0714285714285714,0.0,0.0,0.0,0.2857142857142857,0.0714285714285714,0.6532504047666277,0.3618647678670191,"심미성, 접근성, 기억 및 선호","개방성, 쾌적성, 지역 정체성","[0.653 ± 0.362, +3, -3]"
르미르미 성동구 왕십리2동,0.9939654469490052,1,0.9939654469490052,1,0.9939654469490052,1,0.5,0,0.5,0,0.5,0,0.5,0,0.5,0,0.9943125247955322,1,0.5,0,0.9939654469490052,1,0.9939654469490052,1,0.9939654469490052,1,0.5,0,0.5,0,0.5,0,0.5,0,0.5,0,0.9943125247955322,1,0.5,0,0.25,0.25,0.25,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.9940522164106368,0.2420351859635091,,,"[0.994 ± 0.242, +0, -0]"
르빵드파파 마포구 연남동,0.9934222996234894,6,0.9568648226559162,4,0.991712287068367,6,0.87089271346728,3,0.9934453368186952,5,0.5888609600067138,10,0.5,0,0.992836371064186,2,0.8837367870189525,9,0.993124693632126,3,0.9934222996234894,6,0.9568648226559162,4,0.991712287068367,6,0.87089271346728,3,0.9934453368186952,5,0.5888609600067138,10,0.5,0,0.992836371064186,2,0.8837367870189525,9,0.993124693632126,3,0.125,0.0833333333333333,0.125,0.0625,0.1041666666666666,0.2083333333333333,0.0,0.0416666666666666,0.1875,0.0625,0.8776137321152622,0.1728546097629475,"심미성, 개방성, 감각적 경험, 쾌적성, 상징성, 지역 정체성",활동성,"[0.878 ± 0.173, +6, -1]"
