cafe_name,점수_심미성,리뷰수_심미성,점수_형태성,리뷰수_형태성,점수_감각적 경험,리뷰수_감각적 경험,점수_접근성,리뷰수_접근성,점수_쾌적성,리뷰수_쾌적성,점수_활동성,리뷰수_활동성,점수_사회성,리뷰수_사회성,점수_참여성,리뷰수_참여성,점수_고유성,리뷰수_고유성,점수_기억/경험,리뷰수_기억/경험,점수_지역 정체성,리뷰수_지역 정체성,점수_심미성_calc,리뷰수_심미성_calc,점수_형태성_calc,리뷰수_형태성_calc,점수_감각적 경험_calc,리뷰수_감각적 경험_calc,점수_접근성_calc,리뷰수_접근성_calc,점수_쾌적성_calc,리뷰수_쾌적성_calc,점수_활동성_calc,리뷰수_활동성_calc,점수_사회성_calc,리뷰수_사회성_calc,점수_참여성_calc,리뷰수_참여성_calc,점수_고유성_calc,리뷰수_고유성_calc,점수_기억/경험_calc,리뷰수_기억/경험_calc,점수_지역 정체성_calc,리뷰수_지역 정체성_calc,Wi_심미성,Wi_형태성,Wi_감각적 경험,Wi_접근성,Wi_쾌적성,Wi_활동성,Wi_사회성,Wi_참여성,Wi_고유성,Wi_기억/경험,Wi_지역 정체성,종합_장소성_점수_Mu,요인_점수_표준편차_Sigma,강점_요인(+df+),약점_요인(-df-),Final_PlaceScore_Summary
도산제과 금천구 독산1동,0.9635196179151536,2,0.5,0,0.9445055350661278,4,0.5,0,0.925391674041748,2,0.5,0,0.964503049850464,1,0.5,0,0.5,0,0.9530319174130758,3,0.9226943552494048,2,0.9635196179151536,2,0.5,0,0.9445055350661278,4,0.5,0,0.925391674041748,2,0.5,0,0.964503049850464,1,0.5,0,0.5,0,0.9530319174130758,3,0.9226943552494048,2,0.1333333333333333,0.0,0.2666666666666666,0.0,0.1333333333333333,0.0,0.0666666666666666,0.0,0.0,0.2,0.1333333333333333,0.9459556857744852,0.2213901633056396,,,"[0.946 ± 0.221, +0, -0]"
도스팩토리 성동구 성수2가3동,0.8412730445464452,6,0.8267756104469299,3,0.913730651140213,7,0.8297439813613892,3,0.8464396794637045,3,0.8626806636651357,3,0.8239975770314535,3,0.9049131810665132,5,0.7492516040802002,2,0.7995562085083553,7,0.7403056621551514,3,0.8412730445464452,6,0.8267756104469299,3,0.913730651140213,7,0.8297439813613892,3,0.8464396794637045,3,0.8626806636651357,3,0.8239975770314535,3,0.9049131810665132,5,0.7492516040802002,2,0.7995562085083553,7,0.7403056621551514,3,0.1276595744680851,0.0638297872340425,0.1489361702127659,0.0638297872340425,0.0638297872340425,0.0638297872340425,0.0638297872340425,0.1063829787234042,0.0425531914893617,0.1489361702127659,0.0638297872340425,0.8320062344378613,0.0754424095768223,"감각적 경험, 참여성","고유성, 지역 정체성, 문화적 맥락","[0.832 ± 0.075, +2, -3]"
도우앤제빵소 구로구 구로3동,0.5,0,0.5,0,0.5,0,0.5,0,0.5,0,0.5,0,0.5,0,0.5,0,0.5,0,0.5,0,0.5,0,0.5,0,0.5,0,0.5,0,0.5,0,0.5,0,0.5,0,0.5,0,0.5,0,0.5,0,0.5,0,0.5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,"[0.000 ± 0.000, +0, -0]"
도우터 광진구 화양동,0.9568494253970208,47,0.9111505746841432,10,0.948851752612326,54,0.9094136612755912,7,0.9554288066172784,43,0.9615069304903348,24,0.9271410703659058,15,0.9717341661453248,1,0.9663137942552568,2,0.9479292179147402,40,0.9458261929979228,33,0.9568494253970208,47,0.9111505746841432,10,0.948851752612326,54,0.9094136612755912,7,0.9554288066172784,43,0.9615069304903348,24,0.9271410703659058,15,0.9717341661453248,1,0.9663137942552568,2,0.9479292179147402,40,0.9458261929979228,33,0.166077738515901,0.0353356890459364,0.1908127208480565,0.0247349823321554,0.1519434628975265,0.0848056537102473,0.0530035335689045,0.0035335689045936,0.0070671378091872,0.1413427561837456,0.1166077738515901,0.9489780119647688,0.0201688700181883,,,"[0.949 ± 0.020, +0, -0]"
도코로 용산구 이태원1동,0.9678096920251846,4,0.970185160636902,1,0.8471163511276245,9,0.9632508605718612,4,0.9329208081418816,11,0.782432347536087,6,0.9614526331424712,5,0.9495102763175964,1,0.5,0,0.9642932287284306,7,0.7401883825659752,4,0.9678096920251846,4,0.970185160636902,1,0.8471163511276245,9,0.9632508605718612,4,0.9329208081418816,11,0.782432347536087,6,0.9614526331424712,5,0.9495102763175964,1,0.5,0,0.9642932287284306,7,0.7401883825659752,4,0.0754716981132075,0.0188679245283018,0.1698113207547169,0.0754716981132075,0.2075471698113207,0.1132075471698113,0.0943396226415094,0.0188679245283018,0.0,0.1320754716981132,0.0754716981132075,0.9002445705656735,0.1374829544325517,"심미성, 형태성, 접근성, 사회성, 기억/경험, 문화적 맥락","감각적 경험, 활동성, 지역 정체성","[0.900 ± 0.137, +6, -3]"
도프커피 마포구 상암동,0.5,0,0.5,0,0.5,0,0.5,0,0.875563383102417,1,0.5,0,0.5,0,0.5,0,0.5,0,0.5,0,0.5,0,0.5,0,0.5,0,0.5,0,0.5,0,0.875563383102417,1,0.5,0,0.5,0,0.5,0,0.5,0,0.5,0,0.5,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.875563383102417,0.1038002355622682,,,"[0.876 ± 0.104, +0, -0]"
독산역카페 금천구 가산동,0.9229139765103658,15,0.8855163289441003,9,0.9154807882649558,14,0.8938383938537703,12,0.9068536547819772,25,0.9039176837964492,11,0.950061579545339,9,0.9515911539395652,3,0.9260842204093932,1,0.9464391286556536,13,0.9528929829597472,10,0.9229139765103658,15,0.8855163289441003,9,0.9154807882649558,14,0.8938383938537703,12,0.9068536547819772,25,0.9039176837964492,11,0.950061579545339,9,0.9515911539395652,3,0.9260842204093932,1,0.9464391286556536,13,0.9528929829597472,10,0.12,0.072,0.112,0.096,0.2,0.088,0.072,0.024,0.008,0.104,0.08,0.9196780880928038,0.02282415499566,,,"[0.920 ± 0.023, +0, -0]"
독수리다방 서대문구 신촌동,0.9309656161709694,59,0.897213813331392,18,0.939250249492711,58,0.9308339130060344,34,0.926738224442928,62,0.932973726229234,33,0.923583791085652,35,0.9398113307025698,12,0.9154822805098124,14,0.940401542826174,58,0.9309446740234998,47,0.9309656161709694,59,0.897213813331392,18,0.939250249492711,58,0.9308339130060344,34,0.926738224442928,62,0.932973726229234,33,0.923583791085652,35,0.9398113307025698,12,0.9154822805098124,14,0.940401542826174,58,0.9309446740234998,47,0.1305309734513274,0.0398230088495575,0.1283185840707964,0.0752212389380531,0.1371681415929203,0.0730088495575221,0.077433628318584,0.0265486725663716,0.0309734513274336,0.1283185840707964,0.1039823008849557,0.929912476747818,0.0119890822888354,,,"[0.930 ± 0.012, +0, -0]"
동네커피 종로구 가회동,0.9569929003715516,10,0.9183785021305084,2,0.9118284322321416,16,0.8013814240694046,4,0.93623528198192,19,0.8696333386681296,11,0.9024716946813796,9,0.5,1,0.9368883172671,3,0.9426671490073204,8,0.9320047817059924,14,0.9569929003715516,10,0.9183785021305084,2,0.9118284322321416,16,0.8013814240694046,4,0.93623528198192,19,0.8696333386681296,11,0.9024716946813796,9,0.5,1,0.9368883172671,3,0.9426671490073204,8,0.9320047817059924,14,0.099009900990099,0.0198019801980198,0.1584158415841584,0.0396039603960396,0.1881188118811881,0.1089108910891089,0.0891089108910891,0.0099009900990099,0.0297029702970297,0.0792079207920792,0.1386138613861386,0.9144495542686766,0.1214145738520691,,"접근성, 참여성","[0.914 ± 0.121, +0, -2]"
동백양과점 종로구 종로1.2.3.4가동,0.8871341198682785,16,0.7794152200222015,4,0.7531433221937596,29,0.6826293894222805,7,0.7808345538728377,17,0.6171049688543592,7,0.6142014648233142,7,0.9516970217227936,2,0.9510445594787598,2,0.8561386040846506,25,0.8916914824928556,14,0.8871341198682785,16,0.7794152200222015,4,0.7531433221937596,29,0.6826293894222805,7,0.7808345538728377,17,0.6171049688543592,7,0.6142014648233142,7,0.9516970217227936,2,0.9510445594787598,2,0.8561386040846506,25,0.8916914824928556,14,0.1167883211678832,0.0291970802919708,0.2116788321167883,0.0510948905109489,0.1240875912408759,0.0510948905109489,0.0510948905109489,0.0145985401459854,0.0145985401459854,0.1824817518248175,0.1021897810218978,0.8026196588274916,0.1167474864765994,"심미성, 참여성, 고유성, 기억/경험, 지역 정체성, 문화적 맥락","접근성, 활동성, 사회성","[0.803 ± 0.117, +6, -3]"
동아 강동구 천호2동,0.5,0,0.5,0,0.5,0,0.5,0,0.5,0,0.5,0,0.5,0,0.5,0,0.5,0,0.5,0,0.5,0,0.5,0,0.5,0,0.5,0,0.5,0,0.5,0,0.5,0,0.5,0,0.5,0,0.5,0,0.5,0,0.5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,"[0.000 ± 0.000, +0, -0]"
두구두구 양천구 목2동,0.933235764503479,5,0.9584121108055116,2,0.8500672120314378,13,0.7147136807441712,5,0.9335450092951458,5,0.638453076283137,6,0.8829318881034851,2,0.5,1,0.6377789974212646,1,0.862352364593082,9,0.7700779769155714,9,0.933235764503479,5,0.9584121108055116,2,0.8500672120314378,13,0.7147136807441712,5,0.9335450092951458,5,0.638453076283137,6,0.8829318881034851,2,0.5,1,0.6377789974212646,1,0.862352364593082,9,0.7700779769155714,9,0.081967213114754,0.0327868852459016,0.2131147540983606,0.081967213114754,0.081967213114754,0.0983606557377049,0.0327868852459016,0.0163934426229508,0.0163934426229508,0.1475409836065573,0.1475409836065573,0.8118438108371255,0.1370673939734117,"심미성, 형태성, 쾌적성, 사회성, 기억/경험","접근성, 활동성, 참여성, 고유성, 문화적 맥락","[0.812 ± 0.137, +5, -5]"
두그루커피 서초구 양재2동,0.5,0,0.5,0,0.9606491327285768,1,0.5,0,0.1133825182914733,1,0.1133825182914733,1,0.1133825182914733,1,0.5,0,0.5,0,0.9606491327285768,1,0.5,0,0.5,0,0.5,0,0.9606491327285768,1,0.5,0,0.1133825182914733,1,0.1133825182914733,1,0.1133825182914733,1,0.5,0,0.5,0,0.9606491327285768,1,0.5,0,0.0,0.0,0.2,0.0,0.2,0.2,0.2,0.0,0.0,0.2,0.0,0.4522891640663147,0.2689597456046581,"감각적 경험, 기억/경험","쾌적성, 활동성, 사회성","[0.452 ± 0.269, +2, -3]"
두더커피 금천구 독산1동,0.8932767311731974,12,0.8154779473940531,6,0.903569723878588,14,0.9227386713027954,6,0.955682933330536,18,0.8182918646118857,11,0.927295297384262,6,0.6816489696502686,6,0.9698495268821716,2,0.964182686805725,10,0.964307463169098,10,0.8932767311731974,12,0.8154779473940531,6,0.903569723878588,14,0.9227386713027954,6,0.955682933330536,18,0.8182918646118857,11,0.927295297384262,6,0.6816489696502686,6,0.9698495268821716,2,0.964182686805725,10,0.964307463169098,10,0.116504854368932,0.058252427184466,0.1359223300970873,0.058252427184466,0.174757281553398,0.1067961165048543,0.058252427184466,0.058252427184466,0.0194174757281553,0.0970873786407767,0.0970873786407767,0.900475736960624,0.0816631555146752,"쾌적성, 고유성, 기억/경험, 지역 정체성","형태성, 활동성, 참여성","[0.900 ± 0.082, +4, -3]"
두림콩숲 강서구 방화2동,0.9662702158093452,4,0.961482599377632,2,0.963401178518931,3,0.9428038150072098,2,0.8507480248808861,4,0.9532561600208282,3,0.8730572164058685,3,0.5,0,0.5,0,0.9698168933391572,2,0.9613324999809264,3,0.9662702158093452,4,0.961482599377632,2,0.963401178518931,3,0.9428038150072098,2,0.8507480248808861,4,0.9532561600208282,3,0.8730572164058685,3,0.5,0,0.5,0,0.9698168933391572,2,0.9613324999809264,3,0.1538461538461538,0.0769230769230769,0.1153846153846153,0.0769230769230769,0.1538461538461538,0.1153846153846153,0.1153846153846153,0.0,0.0,0.0769230769230769,0.1153846153846153,0.9334392593457148,0.1930726976266013,,"쾌적성, 사회성","[0.933 ± 0.193, +0, -2]"
두모망 마포구 합정동,0.9713590145111084,1,0.5,0,0.5039167702198029,2,0.8493045568466187,1,0.9675047993659972,1,0.9713590145111084,1,0.9713590145111084,1,0.5,0,0.5,0,0.9713590145111084,1,0.9713590145111084,1,0.9713590145111084,1,0.5,0,0.5039167702198029,2,0.8493045568466187,1,0.9675047993659972,1,0.9713590145111084,1,0.9713590145111084,1,0.5,0,0.5,0,0.9713590145111084,1,0.9713590145111084,1,0.1,0.0,0.2,0.1,0.1,0.1,0.1,0.0,0.0,0.1,0.1,0.8530742526054382,0.2115337579159238,"심미성, 쾌적성, 활동성, 사회성, 기억/경험, 지역 정체성",감각적 경험,"[0.853 ± 0.212, +6, -1]"
두바이커피 도봉구 창4동,0.7761102244257927,8,0.7181369960308075,2,0.8764424920082092,14,0.1095247864723205,1,0.9665185345543756,9,0.715598976612091,5,0.7087612673640251,4,0.5,0,0.4665749470392863,3,0.8044861793518067,10,0.8175346851348877,9,0.7761102244257927,8,0.7181369960308075,2,0.8764424920082092,14,0.1095247864723205,1,0.9665185345543756,9,0.715598976612091,5,0.7087612673640251,4,0.5,0,0.4665749470392863,3,0.8044861793518067,10,0.8175346851348877,9,0.1176470588235294,0.0294117647058823,0.2058823529411764,0.0147058823529411,0.1323529411764706,0.0735294117647058,0.0588235294117647,0.0,0.0441176470588235,0.1470588235294117,0.1323529411764706,0.7876954118118566,0.2214290854757625,"감각적 경험, 쾌적성","형태성, 접근성, 활동성, 사회성, 고유성, 문화적 맥락","[0.788 ± 0.221, +2, -6]"
둡커피바 마포구 대흥동,0.968934327363968,2,0.5,0,0.9665091186761856,4,0.7024426907300949,2,0.8563974648714066,6,0.9439131617546082,1,0.5594161152839661,2,0.5,0,0.5,0,0.9704039096832277,1,0.5582112073898315,2,0.968934327363968,2,0.5,0,0.9665091186761856,4,0.7024426907300949,2,0.8563974648714066,6,0.9439131617546082,1,0.5594161152839661,2,0.5,0,0.5,0,0.9704039096832277,1,0.5582112073898315,2,0.0952380952380952,0.0,0.1904761904761904,0.0952380952380952,0.2857142857142857,0.0476190476190476,0.0952380952380952,0.0,0.0,0.0476190476190476,0.0952380952380952,0.8317690917423792,0.2048887605139241,"심미성, 감각적 경험, 활동성, 기억/경험, 문화적 맥락","접근성, 사회성, 지역 정체성","[0.832 ± 0.205, +5, -3]"
드쉼 동대문구 제기동,0.9525839537382126,2,0.9718445539474488,2,0.9525839537382126,2,0.9740660190582277,1,0.9718445539474488,2,0.933817058801651,1,0.933817058801651,1,0.933817058801651,1,0.9517200738191604,2,0.9525839537382126,2,0.9525839537382126,2,0.9525839537382126,2,0.9718445539474488,2,0.9525839537382126,2,0.9740660190582277,1,0.9718445539474488,2,0.933817058801651,1,0.933817058801651,1,0.933817058801651,1,0.9517200738191604,2,0.9525839537382126,2,0.9525839537382126,2,0.1,0.1,0.1,0.05,0.1,0.05,0.05,0.05,0.1,0.1,0.1,0.9565348148345948,0.0146941835356068,,,"[0.957 ± 0.015, +0, -0]"
디디디알보틀캔커피 중랑구 면목4동,0.5,0,0.5,0,0.5,0,0.5,0,0.5,0,0.5,0,0.5,0,0.5,0,0.5,0,0.5,0,0.5,0,0.5,0,0.5,0,0.5,0,0.5,0,0.5,0,0.5,0,0.5,0,0.5,0,0.5,0,0.5,0,0.5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,"[0.000 ± 0.000, +0, -0]"
디저트39 강서구 등촌2동,0.9624899824460348,9,0.9613608221213022,6,0.9508421884642708,9,0.7814909070730209,4,0.896222448348999,10,0.8520672172307968,4,0.9481712579727172,5,0.9735906720161438,1,0.5,0,0.9589525759220124,6,0.9649805784225464,5,0.9624899824460348,9,0.9613608221213022,6,0.9508421884642708,9,0.7814909070730209,4,0.896222448348999,10,0.8520672172307968,4,0.9481712579727172,5,0.9735906720161438,1,0.5,0,0.9589525759220124,6,0.9649805784225464,5,0.1525423728813559,0.1016949152542373,0.1525423728813559,0.0677966101694915,0.1694915254237288,0.0677966101694915,0.0847457627118644,0.0169491525423728,0.0,0.1016949152542373,0.0847457627118644,0.9284351993415316,0.1675441150752109,,"접근성, 활동성","[0.928 ± 0.168, +0, -2]"
디저트39 서대문구 천연동,0.955933690071106,1,0.5,0,0.5,0,0.8999069929122925,1,0.9279203414916992,1,0.8883519768714905,1,0.5,0,0.5,0,0.5,0,0.5,0,0.955933690071106,1,0.955933690071106,1,0.5,0,0.5,0,0.8999069929122925,1,0.9279203414916992,1,0.8883519768714905,1,0.5,0,0.5,0,0.5,0,0.5,0,0.955933690071106,1,0.1666666666666666,0.0,0.0,0.1666666666666666,0.1666666666666666,0.1666666666666666,0.0,0.0,0.0,0.0,0.1666666666666666,0.9306633969148,0.2162314316655308,,,"[0.931 ± 0.216, +0, -0]"
디저트39 양천구 목1동,0.5,0,0.5,0,0.8865562379360199,2,0.5,0,0.5,0,0.5,0,0.5,0,0.5,0,0.5,0,0.9026198983192444,1,0.5,0,0.5,0,0.5,0,0.8865562379360199,2,0.5,0,0.5,0,0.5,0,0.5,0,0.5,0,0.5,0,0.9026198983192444,1,0.5,0,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.8919107913970947,0.1470908429925048,,,"[0.892 ± 0.147, +0, -0]"
디저트39 양천구 신월6동,0.5,0,0.5,0,0.5,0,0.5,0,0.5,0,0.5,0,0.5,0,0.5,0,0.5,0,0.5,0,0.5,0,0.5,0,0.5,0,0.5,0,0.5,0,0.5,0,0.5,0,0.5,0,0.5,0,0.5,0,0.5,0,0.5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,"[0.000 ± 0.000, +0, -0]"
디저트39개봉 구로구 개봉1동,0.9709669947624208,1,0.5,0,0.7467440664768219,2,0.5,0,0.9709669947624208,1,0.9709669947624208,1,0.5,0,0.9709669947624208,1,0.5,0,0.9709669947624208,1,0.5,0,0.9709669947624208,1,0.5,0,0.7467440664768219,2,0.5,0,0.9709669947624208,1,0.9709669947624208,1,0.5,0,0.9709669947624208,1,0.5,0,0.9709669947624208,1,0.5,0,0.1428571428571428,0.0,0.2857142857142857,0.0,0.1428571428571428,0.1428571428571428,0.0,0.1428571428571428,0.0,0.1428571428571428,0.0,0.9069033009665354,0.224706177265142,"심미성, 쾌적성, 활동성, 참여성, 기억/경험",감각적 경험,"[0.907 ± 0.225, +5, -1]"
디저트문 관악구 남현동,0.5,0,0.5,0,0.9650686383247375,1,0.5,0,0.5,0,0.2913002073764801,2,0.5,0,0.5,0,0.5,0,0.5,0,0.5,0,0.5,0,0.5,0,0.9650686383247375,1,0.5,0,0.5,0,0.2913002073764801,2,0.5,0,0.5,0,0.5,0,0.5,0,0.5,0,0.0,0.0,0.3333333333333333,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.5158896843592325,0.1455928568838299,감각적 경험,활동성,"[0.516 ± 0.146, +1, -1]"
디저트얌 도봉구 방학1동,0.5,0,0.5,0,0.5,0,0.5,0,0.5,0,0.5,0,0.5,0,0.5,0,0.5,0,0.5,0,0.5,0,0.5,0,0.5,0,0.5,0,0.5,0,0.5,0,0.5,0,0.5,0,0.5,0,0.5,0,0.5,0,0.5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,"[0.000 ± 0.000, +0, -0]"
디저트프룻 관악구 신림동,0.5,0,0.5,0,0.5,0,0.5,0,0.5,0,0.5,0,0.5,0,0.5,0,0.5,0,0.5,0,0.5,0,0.5,0,0.5,0,0.5,0,0.5,0,0.5,0,0.5,0,0.5,0,0.5,0,0.5,0,0.5,0,0.5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,"[0.000 ± 0.000, +0, -0]"
디졸브 성북구 석관동,0.8215480248133341,6,0.584690660238266,3,0.8401508927345276,7,0.932645946741104,2,0.9587971679866314,8,0.6434620201587677,10,0.8081733286380768,6,0.5199433267116547,2,0.8963050842285156,1,0.9559580428259712,7,0.7906895637512207,5,0.8215480248133341,6,0.584690660238266,3,0.8401508927345276,7,0.932645946741104,2,0.9587971679866314,8,0.6434620201587677,10,0.8081733286380768,6,0.5199433267116547,2,0.8963050842285156,1,0.9559580428259712,7,0.7906895637512207,5,0.1016949152542373,0.0508474576271186,0.1186440677966101,0.0338983050847457,0.135593220338983,0.1694915254237288,0.1016949152542373,0.0338983050847457,0.0169491525423728,0.1186440677966101,0.0847457627118644,0.7966945474430666,0.1574315092260895,"접근성, 쾌적성, 고유성, 기억/경험","형태성, 활동성, 참여성, 문화적 맥락","[0.797 ± 0.157, +4, -4]"
디케이올 서초구 방배2동,0.8817816376686096,1,0.8817816376686096,1,0.5,0,0.5,0,0.8817816376686096,1,0.5,0,0.5,0,0.5,0,0.5,0,0.8817816376686096,1,0.5,0,0.8817816376686096,1,0.8817816376686096,1,0.5,0,0.5,0,0.8817816376686096,1,0.5,0,0.5,0,0.5,0,0.5,0,0.8817816376686096,1,0.5,0,0.25,0.25,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.25,0.0,0.8817816376686096,0.1799735899519862,,,"[0.882 ± 0.180, +0, -0]"
딥스츄 동대문구 회기동,0.5,0,0.5,0,0.5,0,0.5,0,0.9717772006988524,1,0.5,0,0.5,0,0.5,0,0.5,0,0.5,0,0.5,0,0.5,0,0.5,0,0.5,0,0.5,0,0.9717772006988524,1,0.5,0,0.5,0,0.5,0,0.5,0,0.5,0,0.5,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9717772006988524,0.1303923299468574,,,"[0.972 ± 0.130, +0, -0]"
따뜻한식빵 동대문구 장안1동,0.5,0,0.5,0,0.5,0,0.5,0,0.5,0,0.5,0,0.5,0,0.5,0,0.5,0,0.5,0,0.5,0,0.5,0,0.5,0,0.5,0,0.5,0,0.5,0,0.5,0,0.5,0,0.5,0,0.5,0,0.5,0,0.5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,"[0.000 ± 0.000, +0, -0]"
따우전드 성동구 성수2가3동,0.9442580652003196,17,0.961951419711113,4,0.9082911610603333,20,0.953275591135025,2,0.9700214385986328,10,0.66732157766819,4,0.6526075204213461,3,0.9721083641052246,1,0.7644630551338196,5,0.94719142890444,17,0.8989328455691245,17,0.9442580652003196,17,0.961951419711113,4,0.9082911610603333,20,0.953275591135025,2,0.9700214385986328,10,0.66732157766819,4,0.6526075204213461,3,0.9721083641052246,1,0.7644630551338196,5,0.94719142890444,17,0.8989328455691245,17,0.160377358490566,0.0377358490566037,0.1886792452830188,0.0188679245283018,0.0943396226415094,0.0377358490566037,0.0283018867924528,0.0094339622641509,0.0471698113207547,0.160377358490566,0.160377358490566,0.8995806653544589,0.1126659717080639,"형태성, 접근성, 쾌적성, 참여성","활동성, 사회성, 고유성, 문화적 맥락","[0.900 ± 0.113, +4, -4]"
땡스 동작구 사당1동,0.5,0,0.5,0,0.5,0,0.5,0,0.5,0,0.5182475447654724,1,0.5,0,0.5,0,0.5,0,0.5,0,0.5,0,0.5,0,0.5,0,0.5,0,0.5,0,0.5,0,0.5182475447654724,1,0.5,0,0.5,0,0.5,0,0.5,0,0.5,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5182475447654724,0.0050433549443571,,,"[0.518 ± 0.005, +0, -0]"
떡가게종춘익선 종로구 종로1.2.3.4가동,0.7628736098607382,6,0.5,0,0.9380624691645304,6,0.965394139289856,1,0.940989911556244,4,0.732697069644928,2,0.9544022083282472,2,0.5,0,0.5,0,0.9560257726245456,6,0.9479136516650518,6,0.7628736098607382,6,0.5,0,0.9380624691645304,6,0.965394139289856,1,0.940989911556244,4,0.732697069644928,2,0.9544022083282472,2,0.5,0,0.5,0,0.9560257726245456,6,0.9479136516650518,6,0.1764705882352941,0.0,0.1764705882352941,0.0294117647058823,0.1176470588235294,0.0588235294117647,0.0588235294117647,0.0,0.0,0.1764705882352941,0.1764705882352941,0.903138563621278,0.1919360252790774,"접근성, 사회성, 기억/경험, 문화적 맥락","심미성, 활동성","[0.903 ± 0.192, +4, -2]"
떡그리다 양천구 목1동,0.965404748916626,4,0.972858190536499,1,0.8596166418148921,13,0.769935691356659,5,0.9469414022233752,9,0.7132981022198995,6,0.9141577184200288,4,0.8243135809898376,2,0.5,0,0.967378795146942,2,0.9401432077089944,3,0.965404748916626,4,0.972858190536499,1,0.8596166418148921,13,0.769935691356659,5,0.9469414022233752,9,0.7132981022198995,6,0.9141577184200288,4,0.8243135809898376,2,0.5,0,0.967378795146942,2,0.9401432077089944,3,0.0816326530612244,0.0204081632653061,0.2653061224489796,0.1020408163265306,0.1836734693877551,0.1224489795918367,0.0816326530612244,0.0408163265306122,0.0,0.0408163265306122,0.0612244897959183,0.8718750707957209,0.1647791632963146,"심미성, 형태성, 쾌적성, 기억/경험, 지역 정체성","접근성, 활동성","[0.872 ± 0.165, +5, -2]"
떼루아 강북구 송중동,0.9663342237472534,1,0.8981908857822418,2,0.5,0,0.8919413785139719,3,0.9441767334938048,1,0.5,0,0.5,0,0.5,0,0.5,0,0.700364887714386,1,0.5,0,0.9663342237472534,1,0.8981908857822418,2,0.5,0,0.8919413785139719,3,0.9441767334938048,1,0.5,0,0.5,0,0.5,0,0.5,0,0.700364887714386,1,0.5,0,0.125,0.25,0.0,0.375,0.125,0.0,0.0,0.0,0.0,0.125,0.0,0.8853852190077305,0.1970465342957111,"심미성, 쾌적성",기억/경험,"[0.885 ± 0.197, +2, -1]"
뚜레쥬르 강서구 방화3동,0.5,0,0.5,0,0.5,0,0.5,0,0.5,0,0.5,0,0.5,0,0.5,0,0.5,0,0.5,0,0.5,0,0.5,0,0.5,0,0.5,0,0.5,0,0.5,0,0.5,0,0.5,0,0.5,0,0.5,0,0.5,0,0.5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,"[0.000 ± 0.000, +0, -0]"
뚜레쥬르 동대문구 장안2동,0.9577438433965048,3,0.9497598111629486,2,0.6701807975769043,3,0.9570620357990264,3,0.9610934183001518,4,0.6701807975769043,3,0.6701807975769043,3,0.0923539996147155,1,0.5,0,0.9570620357990264,3,0.9444764852523804,1,0.9577438433965048,3,0.9497598111629486,2,0.6701807975769043,3,0.9570620357990264,3,0.9610934183001518,4,0.6701807975769043,3,0.6701807975769043,3,0.0923539996147155,1,0.5,0,0.9570620357990264,3,0.9444764852523804,1,0.1153846153846153,0.0769230769230769,0.1153846153846153,0.1153846153846153,0.1538461538461538,0.1153846153846153,0.1153846153846153,0.0384615384615384,0.0,0.1153846153846153,0.0384615384615384,0.8241521039834391,0.2622654986628706,"심미성, 형태성, 접근성, 쾌적성, 기억/경험, 지역 정체성","감각적 경험, 활동성, 사회성, 참여성","[0.824 ± 0.262, +6, -4]"
뚜레쥬르가재울점 서대문구 남가좌1동,0.9682192206382751,1,0.5,0,0.9464414914449056,3,0.9682192206382751,1,0.9682192206382751,1,0.9682192206382751,1,0.5,0,0.5,0,0.5,0,0.9682192206382751,1,0.5,0,0.9682192206382751,1,0.5,0,0.9464414914449056,3,0.9682192206382751,1,0.9682192206382751,1,0.9682192206382751,1,0.5,0,0.5,0,0.5,0,0.9682192206382751,1,0.5,0,0.125,0.0,0.375,0.125,0.125,0.125,0.0,0.0,0.0,0.125,0.0,0.9600525721907616,0.2323656800832415,,,"[0.960 ± 0.232, +0, -0]"
