상가업소번호,상호명,지점명,상권업종대분류코드,상권업종대분류명,상권업종중분류코드,상권업종중분류명,상권업종소분류코드,상권업종소분류명,표준산업분류코드,표준산업분류명,시도코드,시도명,시군구코드,시군구명,행정동코드,행정동명,법정동코드,법정동명,지번코드,대지구분코드,대지구분명,지번본번지,지번부번지,지번주소,도로명코드,도로명,건물본번지,건물부번지,건물관리번호,건물명,도로명주소,구우편번호,신우편번호,동정보,층정보,호정보,경도,위도
MA0106202207A0036967,메가엠지씨커피강남,중앙점,I2,음식,I212,비알코올 ,I21201,카페,I56221,커피 전문점,11,서울특별시,11650,서초구,11650531,서초4동,1165010800,서초동,1.17e+18,1,대지,1308,12.0,서울특별시 서초구 서초동 1308-12,116504000000.0,서울특별시 서초구 서초대로77길,35,,1.17e+24,,서울특별시 서초구 서초대로77길 35,137856,6612,,,,127.0252758,37.50085214
MA0101202210A0019829,메가엠지씨커피논현역점,,I2,음식,I212,비알코올 ,I21201,카페,I56221,커피 전문점,11,서울특별시,11650,서초구,11650560,반포1동,1165010700,반포동,1.17e+18,1,대지,705,2.0,서울특별시 서초구 반포동 705-2,116504000000.0,서울특별시 서초구 사평대로55길,149,,1.17e+24,와이제이빌딩,서울특별시 서초구 사평대로55길 149,137808,6534,,1,,127.019816,37.51039483
MA0101202212A0093675,밀밭제빵소서초,,I2,음식,I210,기타 간이,I21001,빵/도넛,I56191,제과점업,11,서울특별시,11650,서초구,11650530,서초3동,1165010800,서초동,1.17e+18,1,대지,1498,5.0,서울특별시 서초구 서초동 1498-5,116504000000.0,서울특별시 서초구 서초대로38길,12,,1.17e+24,마제스타시티타워투,서울특별시 서초구 서초대로38길 12,137870,6655,,,,127.0051675,37.48998859
MA0106202201A1064389,바나프레소,양재점,I2,음식,I212,비알코올 ,I21201,카페,I56221,커피 전문점,11,서울특별시,11650,서초구,11650651,양재1동,1165010200,양재동,1.17e+18,1,대지,23,,서울특별시 서초구 양재동 23,116502000000.0,서울특별시 서초구 강남대로,221,,1.17e+24,,서울특별시 서초구 강남대로 221,137889,6749,,,,127.0341117,37.48368573
MA0106202201A1064351,바나프레소,사당역점,I2,음식,I212,비알코올 ,I21201,카페,I56221,커피 전문점,11,서울특별시,11650,서초구,11650610,방배2동,1165010100,방배동,1.17e+18,1,대지,444,15.0,서울특별시 서초구 방배동 444-15,116502000000.0,서울특별시 서초구 동작대로,20,,1.17e+24,,서울특별시 서초구 동작대로 20,137818,6693,,,,126.9820918,37.47822918
MA010120220806573973,방배노인종합복지관늘봄카페,5호점,I2,음식,I212,비알코올 ,I21201,카페,I56221,커피 전문점,11,서울특별시,11650,서초구,11650620,방배3동,1165010100,방배동,1.17e+18,1,대지,478,13.0,서울특별시 서초구 방배동 478-13,116504000000.0,서울특별시 서초구 남부순환로287길,17,4.0,1.17e+24,,서울특별시 서초구 남부순환로287길 17-4,137820,6698,,,,126.9874397,37.47652696
MA0106202507A2218601,백억커피,방배역점,I2,음식,I212,비알코올 ,I21201,카페,I56221,커피 전문점,11,서울특별시,11650,서초구,11650600,방배1동,1165010100,방배동,1.17e+18,1,대지,910,8.0,서울특별시 서초구 방배동 910-8,116503000000.0,서울특별시 서초구 방배로,89,,1.17e+24,,서울특별시 서초구 방배로 89,137842,6686,,,,126.9967664,37.48226702
MA010120220804188759,버지니아,,I2,음식,I212,비알코올 ,I21201,카페,I56221,커피 전문점,11,서울특별시,11650,서초구,11650531,서초4동,1165010800,서초동,1.17e+18,1,대지,1698,1.0,서울특별시 서초구 서초동 1698-1,116504000000.0,서울특별시 서초구 서초중앙로28길,6,,1.17e+24,가정빌딩,서울특별시 서초구 서초중앙로28길 6,137883,6604,,1,,127.0138529,37.49667336
MA010120220800815711,브레댄코내방주,직영점,I2,음식,I210,기타 간이,I21001,빵/도넛,I56191,제과점업,11,서울특별시,11650,서초구,11650621,방배4동,1165010100,방배동,1.17e+18,1,대지,875,2.0,서울특별시 서초구 방배동 875-2,116503000000.0,서울특별시 서초구 방배로,166,,1.17e+24,한승빌딩,서울특별시 서초구 방배로 166,137840,6588,,,,126.993374,37.48858294
MA0101202406A0372847,블랑제리르팡,,I2,음식,I210,기타 간이,I21001,빵/도넛,I56191,제과점업,11,서울특별시,11650,서초구,11650610,방배2동,1165010100,방배동,1.17e+18,1,대지,436,1.0,서울특별시 서초구 방배동 436-1,116504000000.0,서울특별시 서초구 방배천로18길,26,,1.17e+24,,서울특별시 서초구 방배천로18길 26,137817,6677,,2,,126.9842277,37.48256334
MA0101202501A0018752,비앤비,,I2,음식,I212,비알코올 ,I21201,카페,I56221,커피 전문점,11,서울특별시,11650,서초구,11650652,양재2동,1165010200,양재동,1.17e+18,1,대지,393,2.0,서울특별시 서초구 양재동 393-2,116503000000.0,서울특별시 서초구 논현로,21,,1.17e+24,영창빌딩,서울특별시 서초구 논현로 21,137899,6783,,1,,127.0491197,37.47287734
MA010120220813698243,빽다방월드점,강남역,I2,음식,I212,비알코올 ,I21201,카페,I56221,커피 전문점,11,서울특별시,11650,서초구,11650531,서초4동,1165010800,서초동,1.17e+18,1,대지,1308,10.0,서울특별시 서초구 서초동 1308-10,116504000000.0,서울특별시 서초구 서초대로77길,37,,1.17e+24,서초동월드상가,서울특별시 서초구 서초대로77길 37,137856,6612,,,,127.0251062,37.50098733
MA0101202303A0003637,사라이,,I2,음식,I212,비알코올 ,I21201,카페,I56221,커피 전문점,11,서울특별시,11650,서초구,11650540,잠원동,1165010600,잠원동,1.17e+18,1,대지,25,24.0,서울특별시 서초구 잠원동 25-24,116504000000.0,서울특별시 서초구 강남대로95길,38,,1.17e+24,,서울특별시 서초구 강남대로95길 38,137903,6527,,6,,127.0179053,37.51349459
MA010120220804171457,산토스커피,,I2,음식,I212,비알코올 ,I21201,카페,I56229,기타 비알코올 음료점업,11,서울특별시,11650,서초구,11650652,양재2동,1165010200,양재동,1.17e+18,1,대지,215,,서울특별시 서초구 양재동 215,116503000000.0,서울특별시 서초구 매헌로,16,,1.17e+24,도매센터,서울특별시 서초구 매헌로 16,137924,6771,,1,,127.0369505,37.46246609
MA0101202303A0111891,설빙강남뉴코아점,,I2,음식,I212,비알코올 ,I21201,카페,I56229,기타 비알코올 음료점업,11,서울특별시,11650,서초구,11650580,반포3동,1165010600,잠원동,1.17e+18,1,대지,70,2.0,서울특별시 서초구 잠원동 70-2,116503000000.0,서울특별시 서초구 잠원로,51,,1.17e+24,뉴코아백화점,서울특별시 서초구 잠원로 51,137711,6511,,1,,127.0074422,37.50924297
MA0101202303A0059124,소망의빛,,I2,음식,I212,비알코올 ,I21201,카페,I56221,커피 전문점,11,서울특별시,11650,서초구,11650651,양재1동,1165010300,우면동,1.17e+18,1,대지,791,,서울특별시 서초구 우면동 791,116502000000.0,서울특별시 서초구 양재대로,54,,1.17e+24,참병원,서울특별시 서초구 양재대로 54,137131,6768,1,1,,127.0253637,37.45975709
MA010120220808504878,스마일명품찹쌀꽈배기,,I2,음식,I210,기타 간이,I21001,빵/도넛,I56194,김밥 및 기타 간이 음식점업,11,서울특별시,11650,서초구,11650530,서초3동,1165010800,서초동,1.17e+18,1,대지,1509,1.0,서울특별시 서초구 서초동 1509-1,116504000000.0,서울특별시 서초구 서초대로40길,72,,1.17e+24,서초한빛삼성,서울특별시 서초구 서초대로40길 72,137914,6657,상가,1,,127.0080959,37.4880873
MA010120220808428086,스트릿츄러스센트럴시티점,,I2,음식,I210,기타 간이,I21001,빵/도넛,I56191,제과점업,11,서울특별시,11650,서초구,11650581,반포4동,1165010700,반포동,1.17e+18,1,대지,19,3.0,서울특별시 서초구 반포동 19-3,116503000000.0,서울특별시 서초구 신반포로,176,,1.17e+24,센트럴시티,서울특별시 서초구 신반포로 176,137726,6546,,,,127.0024089,37.50393626
MA0106202201A0955286,씨제이푸드빌-뚜레쥬르,강남점,I2,음식,I210,기타 간이,I21001,빵/도넛,I56191,제과점업,11,서울특별시,11650,서초구,11650531,서초4동,1165010800,서초동,1.17e+18,1,대지,1317,20.0,서울특별시 서초구 서초동 1317-20,116504000000.0,서울특별시 서초구 서초대로77길,3,,1.17e+24,,서울특별시 서초구 서초대로77길 3,137856,6615,,,,127.0265075,37.49805875
MA010120220806513645,아이에스팩토리아워헤르츠,,I2,음식,I212,비알코올 ,I21201,카페,I56221,커피 전문점,11,서울특별시,11650,서초구,11650510,서초1동,1165010800,서초동,1.17e+18,1,대지,1667,15.0,서울특별시 서초구 서초동 1667-15,116504000000.0,서울특별시 서초구 서초대로58길,36,,1.17e+24,,서울특별시 서초구 서초대로58길 36,137881,6633,,1,,127.0178891,37.49313186
MA010120220807215442,앙띠크,,I2,음식,I212,비알코올 ,I21201,카페,I56221,커피 전문점,11,서울특별시,11650,서초구,11650510,서초1동,1165010800,서초동,1.17e+18,1,대지,1660,1.0,서울특별시 서초구 서초동 1660-1,116504000000.0,서울특별시 서초구 서초중앙로20길,14,,1.17e+24,,서울특별시 서초구 서초중앙로20길 14,137881,6634,,2,,127.0148471,37.49217722
MA010120220812915461,앤티앤스센트럴시티점,,I2,음식,I210,기타 간이,I21001,빵/도넛,I56191,제과점업,11,서울특별시,11650,서초구,11650581,반포4동,1165010700,반포동,1.17e+18,1,대지,19,3.0,서울특별시 서초구 반포동 19-3,116503000000.0,서울특별시 서초구 신반포로,176,,1.17e+24,센트럴시티,서울특별시 서초구 신반포로 176,137726,6546,,1,,127.0024089,37.50393626
MA010120220812223402,양재시민의숲역빽다방,,I2,음식,I212,비알코올 ,I21201,카페,I56221,커피 전문점,11,서울특별시,11650,서초구,11650652,양재2동,1165010200,양재동,1.17e+18,1,대지,316,9.0,서울특별시 서초구 양재동 316-9,116504000000.0,서울특별시 서초구 마방로2길,94,,1.17e+24,OS,서울특별시 서초구 마방로2길 94,137896,6779,,1,,127.039814,37.46947502
MA0106202201A0046212,엔제리너스,강남역,I2,음식,I212,비알코올 ,I21201,카페,I56221,커피 전문점,11,서울특별시,11650,서초구,11650531,서초4동,1165010800,서초동,1.17e+18,1,대지,1306,4.0,서울특별시 서초구 서초동 1306-4,116504000000.0,서울특별시 서초구 서초대로77길,24,,1.17e+24,,서울특별시 서초구 서초대로77길 24,137855,6614,,,,127.0259993,37.50001405
MA010120220805031632,올라!하이,,I2,음식,I212,비알코올 ,I21201,카페,I56221,커피 전문점,11,서울특별시,11650,서초구,11650610,방배2동,1165010100,방배동,1.17e+18,1,대지,454,19.0,서울특별시 서초구 방배동 454-19,116504000000.0,서울특별시 서초구 방배천로6길,19,,1.17e+24,,서울특별시 서초구 방배천로6길 19,137818,6691,,1,,126.9836969,37.47943677
MA0101202301A0062626,요커,강남점,I2,음식,I212,비알코올 ,I21201,카페,I56229,기타 비알코올 음료점업,11,서울특별시,11650,서초구,11650560,반포1동,1165010700,반포동,1.17e+18,1,대지,722,38.0,서울특별시 서초구 반포동 722-38,116502000000.0,서울특별시 서초구 강남대로,521,4.0,1.17e+24,,서울특별시 서초구 강남대로 521-4,137809,6536,,1,,127.0221907,37.50852932
MA0101202406A0338421,원앤하프,,I2,음식,I212,비알코올 ,I21201,카페,I56221,커피 전문점,11,서울특별시,11650,서초구,11650520,서초2동,1165010800,서초동,1.17e+18,1,대지,1321,6.0,서울특별시 서초구 서초동 1321-6,116503000000.0,서울특별시 서초구 서운로,138,,1.17e+24,서초동아타워,서울특별시 서초구 서운로 138,137857,6619,1,,,127.0252403,37.49605879
MA010120220804025317,유남생,,I2,음식,I212,비알코올 ,I21201,카페,I56221,커피 전문점,11,서울특별시,11650,서초구,11650652,양재2동,1165010200,양재동,1.17e+18,1,대지,333,15.0,서울특별시 서초구 양재동 333-15,116504000000.0,서울특별시 서초구 강남대로10길,65,,1.17e+24,,서울특별시 서초구 강남대로10길 65,137897,6785,,,,127.0424368,37.46993363
MA010120220803676363,이루다꿈,,I2,음식,I210,기타 간이,I21001,빵/도넛,I56191,제과점업,11,서울특별시,11650,서초구,11650651,양재1동,1165010300,우면동,1.17e+18,1,대지,784,,서울특별시 서초구 우면동 784,116504000000.0,서울특별시 서초구 양재대로2길,34,,1.17e+24,엘에이치서초3단지,서울특별시 서초구 양재대로2길 34,137131,6768,302,,,127.021961,37.45807288
MA0101202305A0165968,이루팜,교대점,I2,음식,I212,비알코올 ,I21201,카페,I56229,기타 비알코올 음료점업,11,서울특별시,11650,서초구,11650531,서초4동,1165010800,서초동,1.17e+18,1,대지,1692,1.0,서울특별시 서초구 서초동 1692-1,116502000000.0,서울특별시 서초구 서초대로,301,,1.17e+24,동익성봉빌딩,서울특별시 서초구 서초대로 301,137882,6606,,1,,127.0145083,37.49433067
MA0101202505A0089712,일공일커피컨테이너국제전자,센터점,I2,음식,I212,비알코올 ,I21201,카페,I56221,커피 전문점,11,서울특별시,11650,서초구,11650510,서초1동,1165010800,서초동,1.17e+18,1,대지,1445,3.0,서울특별시 서초구 서초동 1445-3,116503000000.0,서울특별시 서초구 효령로,304,,1.17e+24,서초동국제전자센터,서울특별시 서초구 효령로 304,137728,6720,,1,,127.017808,37.48473448
MA0101202411A0168748,제이엠피엠씨,,I2,음식,I210,기타 간이,I21001,빵/도넛,I56191,제과점업,11,서울특별시,11650,서초구,11650652,양재2동,1165010200,양재동,1.17e+18,1,대지,328,9.0,서울특별시 서초구 양재동 328-9,116504000000.0,서울특별시 서초구 강남대로10길,8,,1.17e+24,,서울특별시 서초구 강남대로10길 8,137897,6787,,1,,127.041328,37.46820408
MA010120220807327909,종이배커피,,I2,음식,I212,비알코올 ,I21201,카페,I56221,커피 전문점,11,서울특별시,11650,서초구,11650530,서초3동,1165010800,서초동,1.17e+18,1,대지,1498,5.0,서울특별시 서초구 서초동 1498-5,116504000000.0,서울특별시 서초구 서초대로38길,12,,1.17e+24,마제스타시티타워투,서울특별시 서초구 서초대로38길 12,137870,6655,,1,,127.0051675,37.48998859
MA010120220801039580,주스집,,I2,음식,I212,비알코올 ,I21201,카페,I56229,기타 비알코올 음료점업,11,서울특별시,11650,서초구,11650652,양재2동,1165010200,양재동,1.17e+18,1,대지,313,,서울특별시 서초구 양재동 313,116504000000.0,서울특별시 서초구 강남대로18길,20,,1.17e+24,태원빌딩,서울특별시 서초구 강남대로18길 20,137896,6779,,1,,127.0400639,37.47187163
MA010120220812098640,청계산커피에코,,I2,음식,I212,비알코올 ,I21201,카페,I56221,커피 전문점,11,서울특별시,11650,서초구,11650652,양재2동,1165010400,원지동,1.17e+18,1,대지,384,1.0,서울특별시 서초구 원지동 384-1,116503000000.0,서울특별시 서초구 청계산로,233,,1.17e+24,,서울특별시 서초구 청계산로 233,137899,6802,,1,,127.0578707,37.44486091
MA010120220806653613,카페301,,I2,음식,I212,비알코올 ,I21201,카페,I56221,커피 전문점,11,서울특별시,11650,서초구,11650550,반포본동,1165010700,반포동,1.17e+18,1,대지,1313,,서울특별시 서초구 반포동 1313,116504000000.0,서울특별시 서초구 신반포로3길,8,,1.17e+24,반포프라자,서울특별시 서초구 신반포로3길 8,137813,6502,,1,,126.9869038,37.50214256
MA010120220810965310,카페it수다,,I2,음식,I212,비알코올 ,I21201,카페,I56221,커피 전문점,11,서울특별시,11650,서초구,11650610,방배2동,1165010100,방배동,1.17e+18,1,대지,451,32.0,서울특별시 서초구 방배동 451-32,116504000000.0,서울특별시 서초구 방배천로2안길,49,,1.17e+24,,서울특별시 서초구 방배천로2안길 49,137818,6692,,1,,126.9838214,37.47911242
MA010120220805364149,카페나루터로,,I2,음식,I212,비알코올 ,I21201,카페,I56221,커피 전문점,11,서울특별시,11650,서초구,11650540,잠원동,1165010600,잠원동,1.17e+18,1,대지,10,20.0,서울특별시 서초구 잠원동 10-20,116504000000.0,서울특별시 서초구 나루터로15길,27,,1.17e+24,,서울특별시 서초구 나루터로15길 27,137902,6525,,1,,127.0175328,37.51676529
MA0101202505A0071796,카페네이슨,,I2,음식,I212,비알코올 ,I21201,카페,I56221,커피 전문점,11,서울특별시,11650,서초구,11650651,양재1동,1165010300,우면동,1.17e+18,1,대지,64,2.0,서울특별시 서초구 우면동 64-2,116503000000.0,서울특별시 서초구 바우뫼로,23,,1.17e+24,선일상가,서울특별시 서초구 바우뫼로 23,137889,6762,,1,,127.0252543,37.47040707
MA0101202406A0299534,카페드씨네,,I2,음식,I212,비알코올 ,I21201,카페,I56221,커피 전문점,11,서울특별시,11650,서초구,11650510,서초1동,1165010800,서초동,1.17e+18,1,대지,1442,19.0,서울특별시 서초구 서초동 1442-19,116504000000.0,서울특별시 서초구 남부순환로339길,47,1.0,1.17e+24,현우빌딩,서울특별시 서초구 남부순환로339길 47-1,137865,6725,,1,,127.0216975,37.484887
MA010120220808385587,카페마로우,,I2,음식,I212,비알코올 ,I21201,카페,I56221,커피 전문점,11,서울특별시,11650,서초구,11650530,서초3동,1165010800,서초동,1.17e+18,1,대지,1718,5.0,서울특별시 서초구 서초동 1718-5,116502000000.0,서울특별시 서초구 서초대로,253,,1.17e+24,지천빌딩,서울특별시 서초구 서초대로 253,137885,6595,,1,,127.0094194,37.49265531
MA010120220807944747,카페보고타,,I2,음식,I212,비알코올 ,I21201,카페,I56221,커피 전문점,11,서울특별시,11650,서초구,11650520,서초2동,1165010800,서초동,1.17e+18,1,대지,1360,12.0,서울특별시 서초구 서초동 1360-12,116504000000.0,서울특별시 서초구 강남대로41길,17,,1.17e+24,,서울특별시 서초구 강남대로41길 17,137863,6730,,1,,127.0315691,37.48691205
MA010120220801145252,카페아이엠티,,I2,음식,I212,비알코올 ,I21201,카페,I56221,커피 전문점,11,서울특별시,11650,서초구,11650520,서초2동,1165010800,서초동,1.17e+18,1,대지,1321,6.0,서울특별시 서초구 서초동 1321-6,116503000000.0,서울특별시 서초구 서운로,138,,1.17e+24,서초동아타워,서울특별시 서초구 서운로 138,137857,6619,1,1,,127.0252403,37.49605879
MA010120220814337165,카페인중독,방배점,I2,음식,I212,비알코올 ,I21201,카페,I56221,커피 전문점,11,서울특별시,11650,서초구,11650621,방배4동,1165010100,방배동,1.17e+18,1,대지,852,1.0,서울특별시 서초구 방배동 852-1,116504000000.0,서울특별시 서초구 방배로27길,9,,1.17e+24,,서울특별시 서초구 방배로27길 9,137837,6572,,,,126.9916099,37.4897181
MA010120220809624579,카페카모그라프,,I2,음식,I212,비알코올 ,I21201,카페,I56221,커피 전문점,11,서울특별시,11650,서초구,11650560,반포1동,1165010700,반포동,1.17e+18,1,대지,734,6.0,서울특별시 서초구 반포동 734-6,116504000000.0,서울특별시 서초구 사평대로55길,65,3.0,1.17e+24,,서울특별시 서초구 사평대로55길 65-3,137810,6540,,1,,127.0215116,37.50671843
MA010120220803439134,카페힐,,I2,음식,I212,비알코올 ,I21201,카페,I56221,커피 전문점,11,서울특별시,11650,서초구,11650540,잠원동,1165010600,잠원동,1.17e+18,1,대지,42,13.0,서울특별시 서초구 잠원동 42-13,116504000000.0,서울특별시 서초구 신반포로45길,23,,1.17e+24,잠원동대우아이빌,서울특별시 서초구 신반포로45길 23,137906,6532,,1,,127.0183007,37.51141321
MA010120220812572009,커피꿈다락,,I2,음식,I212,비알코올 ,I21201,카페,I56221,커피 전문점,11,서울특별시,11650,서초구,11650621,방배4동,1165010100,방배동,1.17e+18,1,대지,2144,,서울특별시 서초구 방배동 2144,116503000000.0,서울특별시 서초구 동광로,16,,1.17e+24,,서울특별시 서초구 동광로 16,137852,6566,,,,126.9845199,37.49072651
MA0101202409A0138683,커피나인남부터미널,,I2,음식,I212,비알코올 ,I21201,카페,I56221,커피 전문점,11,서울특별시,11650,서초구,11650530,서초3동,1165010800,서초동,1.17e+18,1,대지,1589,12.0,서울특별시 서초구 서초동 1589-12,116504000000.0,서울특별시 서초구 반포대로14길,42,,1.17e+24,하이앤드타워,서울특별시 서초구 반포대로14길 42,137876,6653,,1,,127.0134438,37.4858433
MA010120220813458545,커피더호랑이,,I2,음식,I212,비알코올 ,I21201,카페,I56221,커피 전문점,11,서울특별시,11650,서초구,11650520,서초2동,1165010800,서초동,1.17e+18,1,대지,1357,42.0,서울특별시 서초구 서초동 1357-42,116504000000.0,서울특별시 서초구 강남대로45길,9,,1.17e+24,,서울특별시 서초구 강남대로45길 9,137862,6729,,,,127.0314226,37.48809241
MA010120220809999116,커피블루스,,I2,음식,I212,비알코올 ,I21201,카페,I56221,커피 전문점,11,서울특별시,11650,서초구,11650651,양재1동,1165010300,우면동,1.17e+18,1,대지,765,,서울특별시 서초구 우면동 765,116504000000.0,서울특별시 서초구 양재대로2길,100,61.0,1.17e+24,서초미라쉘,서울특별시 서초구 양재대로2길 100-61,137131,6767,,1,,127.0159364,37.45648807
MA0106202201A0153425,커피빈남부터미널역점,코리아,I2,음식,I212,비알코올 ,I21201,카페,I56221,커피 전문점,11,서울특별시,11650,서초구,11650530,서초3동,1165010800,서초동,1.17e+18,1,대지,1602,5.0,서울특별시 서초구 서초동 1602-5,116503000000.0,서울특별시 서초구 서초중앙로,43,,1.17e+24,,서울특별시 서초구 서초중앙로 43,137953,6654,,,,127.0155807,37.48553669
MA0106202201A0153543,커피빈코리아양재스포,타임점,I2,음식,I212,비알코올 ,I21201,카페,I56221,커피 전문점,11,서울특별시,11650,서초구,11650651,양재1동,1165010200,양재동,1.17e+18,1,대지,24,,서울특별시 서초구 양재동 24,116502000000.0,서울특별시 서초구 강남대로,213,,1.17e+24,,서울특별시 서초구 강남대로 213,137889,6749,,,,127.034948,37.48276646
MA0101202503A0018998,컴포즈반포삼호가든점,,I2,음식,I212,비알코올 ,I21201,카페,I56221,커피 전문점,11,서울특별시,11650,서초구,11650581,반포4동,1165010700,반포동,1.17e+18,1,대지,50,5.0,서울특별시 서초구 반포동 50-5,116504000000.0,서울특별시 서초구 서초중앙로33길,7,,1.17e+24,,서울특별시 서초구 서초중앙로33길 7,137802,6593,,1,,127.0112186,37.50105253
MA0106202201A2043391,콰이어커피,,I2,음식,I212,비알코올 ,I21201,카페,I56221,커피 전문점,11,서울특별시,11650,서초구,11650530,서초3동,1165010800,서초동,1.17e+18,1,대지,1524,22.0,서울특별시 서초구 서초동 1524-22,116504000000.0,서울특별시 서초구 반포대로19길,9,7.0,1.17e+24,,서울특별시 서초구 반포대로19길 9-7,137871,6670,,,,127.0089777,37.48691592
MA010120220812191198,쿠운,,I2,음식,I212,비알코올 ,I21201,카페,I56221,커피 전문점,11,서울특별시,11650,서초구,11650560,반포1동,1165010700,반포동,1.17e+18,1,대지,735,34.0,서울특별시 서초구 반포동 735-34,116504000000.0,서울특별시 서초구 강남대로83길,18,,1.17e+24,,서울특별시 서초구 강남대로83길 18,137810,6536,,,,127.022371,37.50635787
MA010120220800604161,크러스트,,I2,음식,I210,기타 간이,I21001,빵/도넛,I56191,제과점업,11,서울특별시,11650,서초구,11650531,서초4동,1165010800,서초동,1.17e+18,1,대지,1698,3.0,서울특별시 서초구 서초동 1698-3,116504000000.0,서울특별시 서초구 서초대로51길,30,,1.17e+24,크러스트청석빌딩,서울특별시 서초구 서초대로51길 30,137883,6604,,2,,127.0139094,37.49654721
MA010120220800793231,킹콩,,I2,음식,I212,비알코올 ,I21201,카페,I56221,커피 전문점,11,서울특별시,11650,서초구,11650540,잠원동,1165010600,잠원동,1.17e+18,1,대지,57,20.0,서울특별시 서초구 잠원동 57-20,116504000000.0,서울특별시 서초구 잠원로8길,25,,1.17e+24,호,서울특별시 서초구 잠원로8길 25,137907,6518,,,,127.0116392,37.51436033
MA010120220800834400,태유트레이딩,,I2,음식,I212,비알코올 ,I21201,카페,I56221,커피 전문점,11,서울특별시,11650,서초구,11650530,서초3동,1165010800,서초동,1.17e+18,1,대지,1467,1.0,서울특별시 서초구 서초동 1467-1,116504000000.0,서울특별시 서초구 명달로4길,4,,1.17e+24,한빛빌딩,서울특별시 서초구 명달로4길 4,137868,6713,,,,127.0060826,37.4798522
MA010120220806341986,텐퍼센트서초마제스타,,I2,음식,I212,비알코올 ,I21201,카페,I56221,커피 전문점,11,서울특별시,11650,서초구,11650530,서초3동,1165010800,서초동,1.17e+18,1,대지,1498,5.0,서울특별시 서초구 서초동 1498-5,116504000000.0,서울특별시 서초구 서초대로38길,12,,1.17e+24,힐스테이트서리풀,서울특별시 서초구 서초대로38길 12,137870,6655,,1,,127.0053824,37.49049314
MA0101202409A0058767,텐퍼센트스페셜티커피서초역점,,I2,음식,I212,비알코올 ,I21201,카페,I56221,커피 전문점,11,서울특별시,11650,서초구,11650530,서초3동,1165010800,서초동,1.17e+18,1,대지,1542,1.0,서울특별시 서초구 서초동 1542-1,116502000000.0,서울특별시 서초구 서초대로,240,,1.17e+24,동일하이빌,서울특별시 서초구 서초대로 240,137872,6647,,1,,127.0083451,37.49158319
MA0101202411A0006566,투썸플레이스청계산입구역점,,I2,음식,I212,비알코올 ,I21201,카페,I56221,커피 전문점,11,서울특별시,11650,서초구,11650660,내곡동,1165011100,신원동,1.17e+18,1,대지,611,,서울특별시 서초구 신원동 611,116503000000.0,서울특별시 서초구 청계산로,201,,1.17e+24,서초포레지움,서울특별시 서초구 청계산로 201,137180,6802,,1,,127.0561097,37.44751074
MA010120220804195669,파리바게뜨,,I2,음식,I210,기타 간이,I21001,빵/도넛,I56191,제과점업,11,서울특별시,11650,서초구,11650652,양재2동,1165010200,양재동,1.17e+18,1,대지,277,,서울특별시 서초구 양재동 277,116504000000.0,서울특별시 서초구 논현로17길,3,,1.17e+24,,서울특별시 서초구 논현로17길 3,137895,6775,,1,,127.0454929,37.47638372
MA010120220808409532,파리바게뜨양재하나로점,,I2,음식,I210,기타 간이,I21001,빵/도넛,I56191,제과점업,11,서울특별시,11650,서초구,11650652,양재2동,1165010200,양재동,1.17e+18,1,대지,230,,서울특별시 서초구 양재동 230,116503000000.0,서울특별시 서초구 청계산로,10,,1.17e+24,농협하나로클럽내,서울특별시 서초구 청계산로 10,137916,6797,,1,,127.0435295,37.46322971
MA010120220800799963,파리바게트반포제일,,I2,음식,I210,기타 간이,I21001,빵/도넛,I56191,제과점업,11,서울특별시,11650,서초구,11650560,반포1동,1165010700,반포동,1.17e+18,1,대지,746,8.0,서울특별시 서초구 반포동 746-8,116504000000.0,서울특별시 서초구 강남대로79길,59,,1.17e+24,새로나빌딩,서울특별시 서초구 강남대로79길 59,137810,6542,,,,127.0211263,37.50400647
MA0101202310A0075472,파리크라상파스쿠찌센트로,양재점,I2,음식,I212,비알코올 ,I21201,카페,I56221,커피 전문점,11,서울특별시,11650,서초구,11650520,서초2동,1165010800,서초동,1.17e+18,1,대지,1366,5.0,서울특별시 서초구 서초동 1366-5,116502000000.0,서울특별시 서초구 강남대로,241,,1.17e+24,,서울특별시 서초구 강남대로 241,137863,6735,,2,,127.0331286,37.48498346
MA0106202201A2364327,파미에파크R,,I2,음식,I212,비알코올 ,I21201,카페,I56221,커피 전문점,11,서울특별시,11650,서초구,11650581,반포4동,1165010700,반포동,1.17e+18,1,대지,118,3.0,서울특별시 서초구 반포동 118-3,116502000000.0,서울특별시 서초구 사평대로,205,,1.17e+24,,서울특별시 서초구 사평대로 205,137044,6545,,,,127.0078376,37.50448564
MA010120220813296200,파아람,,I2,음식,I212,비알코올 ,I21201,카페,I56229,기타 비알코올 음료점업,11,서울특별시,11650,서초구,11650621,방배4동,1165010100,방배동,1.17e+18,1,대지,1444,,서울특별시 서초구 방배동 1444,116504000000.0,서울특별시 서초구 동광로12길,120,,1.17e+24,,서울특별시 서초구 동광로12길 120,137852,6568,,,,126.9839441,37.48678002
MA010120220810541295,파파도나스,,I2,음식,I210,기타 간이,I21001,빵/도넛,I56191,제과점업,11,서울특별시,11650,서초구,11650581,반포4동,1165010700,반포동,1.17e+18,1,대지,19,3.0,서울특별시 서초구 반포동 19-3,116503000000.0,서울특별시 서초구 신반포로,176,,1.17e+24,센트럴시티,서울특별시 서초구 신반포로 176,137726,6546,,1,,127.0024089,37.50393626
