cafe_name,점수_심미성,리뷰수_심미성,점수_형태성,리뷰수_형태성,점수_감각적 경험,리뷰수_감각적 경험,점수_접근성,리뷰수_접근성,점수_쾌적성,리뷰수_쾌적성,점수_활동성,리뷰수_활동성,점수_사회성,리뷰수_사회성,점수_참여성,리뷰수_참여성,점수_고유성,리뷰수_고유성,점수_기억/경험,리뷰수_기억/경험,점수_지역 정체성,리뷰수_지역 정체성,점수_심미성_calc,리뷰수_심미성_calc,점수_형태성_calc,리뷰수_형태성_calc,점수_감각적 경험_calc,리뷰수_감각적 경험_calc,점수_접근성_calc,리뷰수_접근성_calc,점수_쾌적성_calc,리뷰수_쾌적성_calc,점수_활동성_calc,리뷰수_활동성_calc,점수_사회성_calc,리뷰수_사회성_calc,점수_참여성_calc,리뷰수_참여성_calc,점수_고유성_calc,리뷰수_고유성_calc,점수_기억/경험_calc,리뷰수_기억/경험_calc,점수_지역 정체성_calc,리뷰수_지역 정체성_calc,Wi_심미성,Wi_형태성,Wi_감각적 경험,Wi_접근성,Wi_쾌적성,Wi_활동성,Wi_사회성,Wi_참여성,Wi_고유성,Wi_기억/경험,Wi_지역 정체성,종합_장소성_점수_Mu,요인_점수_표준편차_Sigma,강점_요인(+df+),약점_요인(-df-),Final_PlaceScore_Summary
라오제대만대왕카스테라 강서구 방화2동,0.5,0,0.5,0,0.9255635738372803,3,0.5,0,0.9738258719444275,1,0.5,0,0.5,0,0.5,0,0.5,0,0.9580270051956177,1,0.5,0,0.5,0,0.5,0,0.9255635738372803,3,0.5,0,0.9738258719444275,1,0.5,0,0.5,0,0.5,0,0.5,0,0.9580270051956177,1,0.5,0,0.0,0.0,0.6,0.0,0.2,0.0,0.0,0.0,0.0,0.2,0.0,0.9417087197303773,0.20178675280055486,N/A,N/A,"[0.942 ± 0.202, +0, -0]"
라운지1971 용산구 한강로동,0.5,0,0.5,0,0.5,0,0.5,0,0.5,0,0.5,0,0.5,0,0.5,0,0.5,0,0.5,0,0.5,0,0.5,0,0.5,0,0.5,0,0.5,0,0.5,0,0.5,0,0.5,0,0.5,0,0.5,0,0.5,0,0.5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N/A,N/A,"[0.000 ± 0.000, +0, -0]"
라임과자점 은평구 불광1동,0.913787841796875,4,0.7430675625801086,1,0.9252099394798279,5,0.5,0,0.9262113809585572,5,0.7384970784187317,3,0.8577456176280975,2,0.9667574763298035,1,0.854912519454956,2,0.9255229473114014,5,0.9255229473114014,5,0.913787841796875,4,0.7430675625801086,1,0.9252099394798279,5,0.5,0,0.9262113809585572,5,0.7384970784187317,3,0.8577456176280975,2,0.9667574763298035,1,0.854912519454956,2,0.9255229473114014,5,0.9255229473114014,5,0.12121212121212122,0.030303030303030304,0.15151515151515152,0.0,0.15151515151515152,0.09090909090909091,0.06060606060606061,0.030303030303030304,0.06060606060606061,0.15151515151515152,0.15151515151515152,0.8944884845704744,0.13022483234147655,참여성,"형태성, 활동성","[0.894 ± 0.130, +1, -2]"
란성엔제리너스커피롯데영등포역사점 영등포구 영등포본동,0.5,0,0.5,0,0.5,0,0.9549719095230103,2,0.6605631510416666,3,0.7286394536495209,2,0.9560376405715942,2,0.5,0,0.5,0,0.5,0,0.5,0,0.5,0,0.5,0,0.5,0,0.9549719095230103,2,0.6605631510416666,3,0.7286394536495209,2,0.9560376405715942,2,0.5,0,0.5,0,0.5,0,0.5,0,0.0,0.0,0.0,0.2222222222222222,0.3333333333333333,0.2222222222222222,0.2222222222222222,0.0,0.0,0.0,0.0,0.8067763845125834,0.17563903581077073,"접근성, 사회성","쾌적성, 활동성","[0.807 ± 0.176, +2, -2]"
랑구푸드 구로구 오류1동,0.5,0,0.5,0,0.5,0,0.9664547443389893,1,0.9670756061871847,3,0.5,0,0.5,0,0.5,0,0.5,0,0.9721143245697021,1,0.5,0,0.5,0,0.5,0,0.5,0,0.9664547443389893,1,0.9670756061871847,3,0.5,0,0.5,0,0.5,0,0.5,0,0.9721143245697021,1,0.5,0,0.0,0.0,0.0,0.2,0.6,0.0,0.0,0.0,0.0,0.2,0.0,0.9679591774940491,0.2086776645990438,N/A,N/A,"[0.968 ± 0.209, +0, -0]"
랑데자뷰NC 구로구 구로5동,0.9727600812911987,1,0.9727600812911987,1,0.9727600812911987,1,0.5,0,0.9691687226295471,2,0.9655773639678955,1,0.9655773639678955,1,0.5,0,0.5,0,0.9731628894805908,2,0.9727600812911987,1,0.9727600812911987,1,0.9727600812911987,1,0.9727600812911987,1,0.5,0,0.9691687226295471,2,0.9655773639678955,1,0.9655773639678955,1,0.5,0,0.5,0,0.9731628894805908,2,0.9727600812911987,1,0.1,0.1,0.1,0.0,0.2,0.1,0.1,0.0,0.0,0.2,0.1,0.9706858277320862,0.20958889032682995,N/A,N/A,"[0.971 ± 0.210, +0, -0]"
랑데자뷰왕십리역점 성동구 행당1동,0.5,0,0.5,0,0.5,0,0.5,0,0.5,0,0.5,0,0.5,0,0.5,0,0.5,0,0.5,0,0.5,0,0.5,0,0.5,0,0.5,0,0.5,0,0.5,0,0.5,0,0.5,0,0.5,0,0.5,0,0.5,0,0.5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N/A,N/A,"[0.000 ± 0.000, +0, -0]"
래피소드커피 중구 소공동,0.9729096412658691,5,0.5,0,0.9099302358097501,9,0.5071300268173218,1,0.9733053520321846,4,0.97343510389328,1,0.97343510389328,1,0.8814756572246552,1,0.9510576128959656,2,0.9480125506718953,8,0.964642471075058,5,0.9729096412658691,5,0.5,0,0.9099302358097501,9,0.5071300268173218,1,0.9733053520321846,4,0.97343510389328,1,0.97343510389328,1,0.8814756572246552,1,0.9510576128959656,2,0.9480125506718953,8,0.964642471075058,5,0.13513513513513514,0.0,0.24324324324324326,0.02702702702702703,0.10810810810810811,0.02702702702702703,0.02702702702702703,0.02702702702702703,0.05405405405405406,0.21621621621621623,0.13513513513513514,0.9349201517599124,0.1743962835585266,N/A,"접근성, 참여성","[0.935 ± 0.174, +0, -2]"
랠리쉬커피 성북구 동선동,0.5,0,0.5,0,0.5,0,0.5,0,0.5,0,0.5,0,0.5,0,0.5,0,0.5,0,0.5,0,0.5,0,0.5,0,0.5,0,0.5,0,0.5,0,0.5,0,0.5,0,0.5,0,0.5,0,0.5,0,0.5,0,0.5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N/A,N/A,"[0.000 ± 0.000, +0, -0]"
랩트 서대문구 연희동,0.9653576811154684,3,0.5,0,0.9623366892337799,2,0.9625696241855621,2,0.9661397139231364,3,0.9187465806802114,3,0.9652023911476135,3,0.5,0,0.5,0,0.9662392536799114,2,0.9625696241855621,2,0.9653576811154684,3,0.5,0,0.9623366892337799,2,0.9625696241855621,2,0.9661397139231364,3,0.9187465806802114,3,0.9652023911476135,3,0.5,0,0.5,0,0.9662392536799114,2,0.9625696241855621,2,0.15,0.0,0.1,0.1,0.15,0.15,0.15,0.0,0.0,0.1,0.1,0.9576884741584459,0.20467168589503038,N/A,N/A,"[0.958 ± 0.205, +0, -0]"
랭스영카페앤펍 강남구 역삼1동,0.5,0,0.5,0,0.5,0,0.5,0,0.5,0,0.5,0,0.6888634562492371,1,0.5,0,0.5,0,0.5,0,0.5,0,0.5,0,0.5,0,0.5,0,0.5,0,0.5,0,0.5,0,0.6888634562492371,1,0.5,0,0.5,0,0.5,0,0.5,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.6888634562492371,0.05429442622901367,N/A,N/A,"[0.689 ± 0.054, +0, -0]"
러슬 광진구 구의2동,0.9043274000287056,16,0.6655045747756958,2,0.860050443559885,16,0.8416048511862755,12,0.9133760371933812,23,0.711307236126491,7,0.8231746926903725,8,0.800426721572876,2,0.1550745964050293,1,0.8535600760403801,17,0.9567417664961382,11,0.9043274000287056,16,0.6655045747756958,2,0.860050443559885,16,0.8416048511862755,12,0.9133760371933812,23,0.711307236126491,7,0.8231746926903725,8,0.800426721572876,2,0.1550745964050293,1,0.8535600760403801,17,0.9567417664961382,11,0.1391304347826087,0.017391304347826087,0.1391304347826087,0.10434782608695652,0.2,0.06086956521739131,0.06956521739130435,0.017391304347826087,0.008695652173913044,0.14782608695652175,0.09565217391304348,0.8610705971717835,0.21104103600856233,"쾌적성, 지역 정체성","형태성, 활동성, 참여성, 고유성","[0.861 ± 0.211, +2, -4]"
러츠커피숍 성북구 길음2동,0.5,0,0.5,0,0.5,0,0.5,0,0.5,0,0.5,0,0.5,0,0.5,0,0.5,0,0.5,0,0.5,0,0.5,0,0.5,0,0.5,0,0.5,0,0.5,0,0.5,0,0.5,0,0.5,0,0.5,0,0.5,0,0.5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N/A,N/A,"[0.000 ± 0.000, +0, -0]"
런치백 동대문구 신설동,0.9746559262275696,1,0.5,0,0.9746559262275696,1,0.5,0,0.9746559262275696,1,0.546806275844574,1,0.5,0,0.5,0,0.5,0,0.9746559262275696,1,0.9746559262275696,1,0.9746559262275696,1,0.5,0,0.9746559262275696,1,0.5,0,0.9746559262275696,1,0.546806275844574,1,0.5,0,0.5,0,0.5,0,0.9746559262275696,1,0.9746559262275696,1,0.16666666666666666,0.0,0.16666666666666666,0.0,0.16666666666666666,0.16666666666666666,0.0,0.0,0.0,0.16666666666666666,0.16666666666666666,0.9033476511637369,0.23281757767715175,"심미성, 감각적 경험, 쾌적성, 기억/경험, 지역 정체성",활동성,"[0.903 ± 0.233, +5, -1]"
레드콜리 관악구 중앙동,0.8341482362963937,11,0.8342260450124741,10,0.8445456052819887,12,0.8422309011220932,12,0.7785246594746908,25,0.8664135759075483,16,0.7208696720646878,17,0.7355684518814087,5,0.914936363697052,1,0.8201453934113184,6,0.8254708697398504,6,0.8341482362963937,11,0.8342260450124741,10,0.8445456052819887,12,0.8422309011220932,12,0.7785246594746908,25,0.8664135759075483,16,0.7208696720646878,17,0.7355684518814087,5,0.914936363697052,1,0.8201453934113184,6,0.8254708697398504,6,0.09090909090909091,0.08264462809917356,0.09917355371900827,0.09917355371900827,0.2066115702479339,0.1322314049586777,0.14049586776859505,0.04132231404958678,0.008264462809917356,0.049586776859504134,0.049586776859504134,0.8083157310308503,0.05340350196593985,"활동성, 고유성","사회성, 참여성","[0.808 ± 0.053, +2, -2]"
레브두 송파구 송파1동,0.8770570953687032,3,0.8311136662960052,2,0.8664533384144306,8,0.7191304117441177,4,0.8802037835121155,4,0.9581186771392822,1,0.9581186771392822,1,0.5,0,0.9096441268920898,1,0.9451090395450592,7,0.8919378072023392,2,0.8770570953687032,3,0.8311136662960052,2,0.8664533384144306,8,0.7191304117441177,4,0.8802037835121155,4,0.9581186771392822,1,0.9581186771392822,1,0.5,0,0.9096441268920898,1,0.9451090395450592,7,0.8919378072023392,2,0.09090909090909091,0.06060606060606061,0.24242424242424243,0.12121212121212122,0.12121212121212122,0.030303030303030304,0.030303030303030304,0.0,0.030303030303030304,0.21212121212121213,0.06060606060606061,0.8741782569524014,0.12778682706312278,"활동성, 사회성, 기억/경험",접근성,"[0.874 ± 0.128, +3, -1]"
레비티커스커피 강남구 신사동,0.9733151197433472,1,0.5,0,0.9733151197433472,1,0.5,0,0.9733151197433472,1,0.7366575598716736,2,0.9733151197433472,1,0.5,0,0.5,0,0.6178590059280396,2,0.5,0,0.9733151197433472,1,0.5,0,0.9733151197433472,1,0.5,0,0.9733151197433472,1,0.7366575598716736,2,0.9733151197433472,1,0.5,0,0.5,0,0.6178590059280396,2,0.5,0,0.125,0.0,0.125,0.0,0.125,0.25,0.125,0.0,0.0,0.25,0.0,0.8252867013216019,0.21462187151333886,"심미성, 감각적 경험, 쾌적성, 사회성","활동성, 기억/경험","[0.825 ± 0.215, +4, -2]"
레이더 성동구 성수2가3동,0.9410058277494767,17,0.9163228452205658,10,0.9085060429005396,21,0.8889590253432591,8,0.9404093748417455,23,0.8788437609161649,14,0.9381651634519751,11,0.9194694509108862,6,0.9366081841289997,8,0.9464656511942545,21,0.9415953724334637,16,0.9410058277494767,17,0.9163228452205658,10,0.9085060429005396,21,0.8889590253432591,8,0.9404093748417455,23,0.8788437609161649,14,0.9381651634519751,11,0.9194694509108862,6,0.9366081841289997,8,0.9464656511942545,21,0.9415953724334637,16,0.10967741935483871,0.06451612903225806,0.13548387096774195,0.05161290322580645,0.14838709677419354,0.09032258064516129,0.07096774193548387,0.03870967741935484,0.05161290322580645,0.13548387096774195,0.1032258064516129,0.9261590871759642,0.02197839931873247,N/A,N/A,"[0.926 ± 0.022, +0, -0]"
레이브릭스 강남구 신사동,0.849883871693765,31,0.9143451518482633,9,0.7674950580207669,49,0.8156845370928446,6,0.8677409324381087,36,0.7020202059494821,19,0.7130927158438641,23,0.7020439982414246,5,0.8585957830602472,11,0.9019980720111302,35,0.8807768135359793,33,0.849883871693765,31,0.9143451518482633,9,0.7674950580207669,49,0.8156845370928446,6,0.8677409324381087,36,0.7020202059494821,19,0.7130927158438641,23,0.7020439982414246,5,0.8585957830602472,11,0.9019980720111302,35,0.8807768135359793,33,0.12062256809338522,0.03501945525291829,0.19066147859922178,0.023346303501945526,0.14007782101167315,0.07392996108949416,0.08949416342412451,0.019455252918287938,0.042801556420233464,0.13618677042801555,0.12840466926070038,0.8235229664275618,0.07735556967460169,"형태성, 기억/경험, 지역 정체성","감각적 경험, 활동성, 사회성, 참여성","[0.824 ± 0.077, +3, -4]"
레이어비 마포구 성산2동,0.9624084830284119,3,0.5,0,0.9649420380592346,2,0.5,0,0.9649420380592346,2,0.5,0,0.5,0,0.5,0,0.5,0,0.9703113585710526,2,0.9573413729667664,1,0.9624084830284119,3,0.5,0,0.9649420380592346,2,0.5,0,0.9649420380592346,2,0.5,0,0.5,0,0.5,0,0.5,0,0.9703113585710526,2,0.9573413729667664,1,0.3,0.0,0.2,0.0,0.2,0.0,0.0,0.0,0.0,0.2,0.1,0.9644957691431046,0.23105129188849727,N/A,N/A,"[0.964 ± 0.231, +0, -0]"
레종데트르 용산구 한남동,0.9722270369529724,1,0.9722270369529724,1,0.85495875030756,4,0.9450797438621521,1,0.5,0,0.5,0,0.03737640380859375,1,0.9685809016227722,1,0.03737640380859375,1,0.728020042181015,4,0.9722270369529724,1,0.9722270369529724,1,0.9722270369529724,1,0.85495875030756,4,0.9450797438621521,1,0.5,0,0.5,0,0.03737640380859375,1,0.9685809016227722,1,0.03737640380859375,1,0.728020042181015,4,0.9722270369529724,1,0.06666666666666667,0.06666666666666667,0.26666666666666666,0.06666666666666667,0.0,0.0,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.26666666666666666,0.06666666666666667,0.7491339822610218,0.34816099553345,"심미성, 형태성, 감각적 경험, 접근성, 참여성, 지역 정체성","사회성, 고유성","[0.749 ± 0.348, +6, -2]"
로그 구로구 구로3동,0.9273862689733505,2,0.9626578092575073,1,0.9527291595935822,5,0.9626578092575073,1,0.9399772187074026,3,0.8120922843615214,3,0.9681384265422821,2,0.5,0,0.5,0,0.969970722993215,6,0.9626578092575073,1,0.9273862689733505,2,0.9626578092575073,1,0.9527291595935822,5,0.9626578092575073,1,0.9399772187074026,3,0.8120922843615214,3,0.9681384265422821,2,0.5,0,0.5,0,0.969970722993215,6,0.9626578092575073,1,0.08333333333333333,0.041666666666666664,0.20833333333333334,0.041666666666666664,0.125,0.125,0.08333333333333333,0.0,0.0,0.25,0.041666666666666664,0.9382792276640733,0.1748854676545768,N/A,활동성,"[0.938 ± 0.175, +0, -1]"
로로옴 도봉구 도봉2동,0.9243984477860587,7,0.9270977675914764,2,0.9360717199742794,8,0.8051814496517181,10,0.9654806517064571,8,0.5,1,0.970832958817482,4,0.5,0,0.739779531955719,1,0.9562309384346008,6,0.9710250049829483,4,0.9243984477860587,7,0.9270977675914764,2,0.9360717199742794,8,0.8051814496517181,10,0.9654806517064571,8,0.5,1,0.970832958817482,4,0.5,0,0.739779531955719,1,0.9562309384346008,6,0.9710250049829483,4,0.13725490196078433,0.0392156862745098,0.1568627450980392,0.19607843137254902,0.1568627450980392,0.0196078431372549,0.0784313725490196,0.0,0.0196078431372549,0.11764705882352941,0.0784313725490196,0.9085061795571271,0.17314208434425124,"쾌적성, 사회성, 지역 정체성","접근성, 활동성, 고유성","[0.909 ± 0.173, +3, -3]"
로모커피 은평구 응암3동,0.5,0,0.5,0,0.5,0,0.5,0,0.5,0,0.5,0,0.5,0,0.5,0,0.5,0,0.5,0,0.5,0,0.5,0,0.5,0,0.5,0,0.5,0,0.5,0,0.5,0,0.5,0,0.5,0,0.5,0,0.5,0,0.5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N/A,N/A,"[0.000 ± 0.000, +0, -0]"
로브스 동대문구 전농1동,0.5,0,0.5,0,0.5,0,0.5,0,0.5,0,0.5,0,0.5,0,0.5,0,0.5,0,0.5,0,0.5,0,0.5,0,0.5,0,0.5,0,0.5,0,0.5,0,0.5,0,0.5,0,0.5,0,0.5,0,0.5,0,0.5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N/A,N/A,"[0.000 ± 0.000, +0, -0]"
로스팅데이 구로구 신도림동,0.5,0,0.5,0,0.5,0,0.9589035212993622,2,0.6640122056007385,5,0.5054187178611755,2,0.5054187178611755,2,0.5,0,0.5,0,0.5,0,0.974770724773407,1,0.5,0,0.5,0,0.5,0,0.9589035212993622,2,0.6640122056007385,5,0.5054187178611755,2,0.5054187178611755,2,0.5,0,0.5,0,0.5,0,0.974770724773407,1,0.0,0.0,0.0,0.16666666666666666,0.4166666666666667,0.16666666666666666,0.16666666666666666,0.0,0.0,0.0,0.08333333333333333,0.6861928055683771,0.1786940068501076,"접근성, 지역 정체성","활동성, 사회성","[0.686 ± 0.179, +2, -2]"
로아코커피 마포구 공덕동,0.9718950390815735,1,0.5,0,0.9718950390815735,1,0.5,0,0.9718950390815735,1,0.5,0,0.5,0,0.5,0,0.5,0,0.9718950390815735,1,0.9718950390815735,1,0.9718950390815735,1,0.5,0,0.9718950390815735,1,0.5,0,0.9718950390815735,1,0.5,0,0.5,0,0.5,0,0.5,0,0.9718950390815735,1,0.9718950390815735,1,0.2,0.0,0.2,0.0,0.2,0.0,0.0,0.0,0.0,0.2,0.2,0.9718950390815735,0.23497050698159977,N/A,N/A,"[0.972 ± 0.235, +0, -0]"
로얄마카롱 강남구 역삼1동,0.9053982049226761,4,0.7370731830596924,1,0.776415903121233,8,0.9665273129940033,2,0.8946470618247986,3,0.6185365915298462,2,0.7370731830596924,1,0.7370731830596924,1,0.9503222107887268,1,0.9650240659713745,5,0.9552571177482605,2,0.9053982049226761,4,0.7370731830596924,1,0.776415903121233,8,0.9665273129940033,2,0.8946470618247986,3,0.6185365915298462,2,0.7370731830596924,1,0.7370731830596924,1,0.9503222107887268,1,0.9650240659713745,5,0.9552571177482605,2,0.13333333333333333,0.03333333333333333,0.26666666666666666,0.06666666666666667,0.1,0.06666666666666667,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.16666666666666666,0.06666666666666667,0.8528055121501286,0.1164740886310125,"심미성, 접근성, 고유성, 기억/경험, 지역 정체성","형태성, 감각적 경험, 활동성, 사회성, 참여성","[0.853 ± 0.116, +5, -5]"
로이즈커피 서초구 양재2동,0.5,0,0.5,0,0.5,0,0.5,0,0.5,0,0.5,0,0.5,0,0.5,0,0.5,0,0.5,0,0.5,0,0.5,0,0.5,0,0.5,0,0.5,0,0.5,0,0.5,0,0.5,0,0.5,0,0.5,0,0.5,0,0.5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N/A,N/A,"[0.000 ± 0.000, +0, -0]"
로진 동작구 상도3동,0.5,0,0.5,0,0.5,0,0.5,0,0.5,0,0.5,0,0.5,0,0.5,0,0.5,0,0.5,0,0.5,0,0.5,0,0.5,0,0.5,0,0.5,0,0.5,0,0.5,0,0.5,0,0.5,0,0.5,0,0.5,0,0.5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N/A,N/A,"[0.000 ± 0.000, +0, -0]"
로칼커피 용산구 남영동,0.5,0,0.5,0,0.9720643162727356,3,0.529045045375824,1,0.9711951017379761,2,0.9681873917579651,1,0.9681873917579651,1,0.5,0,0.5,0,0.9747641682624817,1,0.9718749523162842,3,0.5,0,0.5,0,0.9720643162727356,3,0.529045045375824,1,0.9711951017379761,2,0.9681873917579651,1,0.9681873917579651,1,0.5,0,0.5,0,0.9747641682624817,1,0.9718749523162842,3,0.0,0.0,0.25,0.08333333333333333,0.16666666666666666,0.08333333333333333,0.08333333333333333,0.0,0.0,0.08333333333333333,0.25,0.9345326671997707,0.2317936910557286,N/A,접근성,"[0.935 ± 0.232, +0, -1]"
로커피 양천구 신월1동,0.5,0,0.5,0,0.964205801486969,1,0.9697349667549133,1,0.5,0,0.32648807764053345,2,0.5,0,0.5,0,0.5,0,0.9090984463691711,1,0.9697349667549133,1,0.5,0,0.5,0,0.964205801486969,1,0.9697349667549133,1,0.5,0,0.32648807764053345,2,0.5,0,0.5,0,0.5,0,0.9090984463691711,1,0.9697349667549133,1,0.0,0.0,0.16666666666666666,0.16666666666666666,0.0,0.3333333333333333,0.0,0.0,0.0,0.16666666666666666,0.16666666666666666,0.7442917227745056,0.23548164775133856,"감각적 경험, 접근성, 기억/경험, 지역 정체성",활동성,"[0.744 ± 0.235, +4, -1]"
로프커피 광진구 군자동,0.9171035374913897,7,0.959755539894104,1,0.9492638898747308,14,0.540170431137085,6,0.875845575874502,11,0.7718463689088821,4,0.881940096616745,2,0.5,0,0.9249484539031982,1,0.950907955567042,9,0.967350172996521,5,0.9171035374913897,7,0.959755539894104,1,0.9492638898747308,14,0.540170431137085,6,0.875845575874502,11,0.7718463689088821,4,0.881940096616745,2,0.5,0,0.9249484539031982,1,0.950907955567042,9,0.967350172996521,5,0.11666666666666667,0.016666666666666666,0.23333333333333334,0.1,0.18333333333333332,0.06666666666666667,0.03333333333333333,0.0,0.016666666666666666,0.15,0.08333333333333333,0.8785939211646716,0.15987106161764048,"형태성, 감각적 경험, 기억/경험, 지역 정체성","접근성, 활동성","[0.879 ± 0.160, +4, -2]"
롤링빈스 서초구 방배4동,0.5,0,0.5,0,0.9562166929244995,1,0.5,0,0.9634881019592285,1,0.5,0,0.5,0,0.5,0,0.5,0,0.5,0,0.5,0,0.5,0,0.5,0,0.9562166929244995,1,0.5,0,0.9634881019592285,1,0.5,0,0.5,0,0.5,0,0.5,0,0.5,0,0.5,0,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.959852397441864,0.17736936520816338,N/A,N/A,"[0.960 ± 0.177, +0, -0]"
롤링핀 광진구 구의2동,0.9048244208097458,2,0.9146017134189606,2,0.9533497393131256,1,0.5,0,0.9729043245315552,1,0.9729043245315552,1,0.9729043245315552,1,0.5,0,0.5,0,0.9729043245315552,1,0.9533497393131256,1,0.9048244208097458,2,0.9146017134189606,2,0.9533497393131256,1,0.5,0,0.9729043245315552,1,0.9729043245315552,1,0.9729043245315552,1,0.5,0,0.5,0,0.9729043245315552,1,0.9533497393131256,1,0.2,0.2,0.1,0.0,0.1,0.1,0.1,0.0,0.0,0.1,0.1,0.9437169045209886,0.2026101016687086,N/A,N/A,"[0.944 ± 0.203, +0, -0]"
롤앤번베이커리 성동구 성수1가1동,0.9720876067876816,4,0.5,0,0.967992494503657,6,0.5,0,0.9670090079307556,1,0.5,0,0.5,0,0.5,0,0.5,0,0.9732843538125356,3,0.9737804730733236,3,0.9720876067876816,4,0.5,0,0.967992494503657,6,0.5,0,0.9670090079307556,1,0.5,0,0.5,0,0.5,0,0.5,0,0.9732843538125356,3,0.9737804730733236,3,0.23529411764705882,0.0,0.35294117647058826,0.0,0.058823529411764705,0.0,0.0,0.0,0.0,0.17647058823529413,0.17647058823529413,0.9708534636918236,0.23444813853807664,N/A,N/A,"[0.971 ± 0.234, +0, -0]"
롱맥 도봉구 도봉2동,0.5,0,0.5,0,0.5,0,0.5,0,0.5,0,0.5,0,0.5,0,0.5,0,0.5,0,0.5,0,0.5,0,0.5,0,0.5,0,0.5,0,0.5,0,0.5,0,0.5,0,0.5,0,0.5,0,0.5,0,0.5,0,0.5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N/A,N/A,"[0.000 ± 0.000, +0, -0]"
루다커피 강남구 논현2동,0.5,0,0.5,0,0.5,0,0.5,0,0.9637876152992249,1,0.5,0,0.5,0,0.5,0,0.5,0,0.9637876152992249,1,0.5,0,0.5,0,0.5,0,0.5,0,0.5,0,0.9637876152992249,1,0.5,0,0.5,0,0.5,0,0.5,0,0.9637876152992249,1,0.5,0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.5,0.0,0.9637876152992249,0.17888038244095616,N/A,N/A,"[0.964 ± 0.179, +0, -0]"
루바토 관악구 중앙동,0.5,0,0.5,0,0.5,0,0.5,0,0.7800363302230835,1,0.5,0,0.5,0,0.5,0,0.5,0,0.7800363302230835,1,0.5,0,0.5,0,0.5,0,0.5,0,0.5,0,0.7800363302230835,1,0.5,0,0.5,0,0.5,0,0.5,0,0.7800363302230835,1,0.5,0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.5,0.0,0.7800363302230835,0.10800850258872964,N/A,N/A,"[0.780 ± 0.108, +0, -0]"
루브레드 강서구 등촌1동,0.8731104632218679,6,0.7341819107532501,2,0.8206591606140137,5,0.7573630630970001,5,0.830597972869873,5,0.614586591720581,7,0.7673687140146891,3,0.6720871925354004,2,0.5263161063194275,1,0.8857775628566742,6,0.9624612331390381,4,0.8731104632218679,6,0.7341819107532501,2,0.8206591606140137,5,0.7573630630970001,5,0.830597972869873,5,0.614586591720581,7,0.7673687140146891,3,0.6720871925354004,2,0.5263161063194275,1,0.8857775628566742,6,0.9624612331390381,4,0.13043478260869565,0.043478260869565216,0.10869565217391304,0.10869565217391304,0.10869565217391304,0.15217391304347827,0.06521739130434782,0.043478260869565216,0.021739130434782608,0.13043478260869565,0.08695652173913043,0.7910726232373194,0.12129174900297766,"심미성, 기억/경험, 지역 정체성","형태성, 활동성, 참여성, 고유성","[0.791 ± 0.121, +3, -4]"
루비의정원 서대문구 홍제3동,0.9727876782417297,1,0.5,0,0.5,0,0.5,0,0.5,0,0.5,0,0.5,0,0.5,0,0.5,0,0.5,0,0.5,0,0.9727876782417297,1,0.5,0,0.5,0,0.5,0,0.5,0,0.5,0,0.5,0,0.5,0,0.5,0,0.5,0,0.5,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9727876782417297,0.13591690117333613,N/A,N/A,"[0.973 ± 0.136, +0, -0]"
루이제빵소 양천구 신월5동,0.5,0,0.5,0,0.5,0,0.5,0,0.5,0,0.5,0,0.5,0,0.5,0,0.5,0,0.5,0,0.5,0,0.5,0,0.5,0,0.5,0,0.5,0,0.5,0,0.5,0,0.5,0,0.5,0,0.5,0,0.5,0,0.5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N/A,N/A,"[0.000 ± 0.000, +0, -0]"
